Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
426,Exist7,0,0,0.15,10,30,0,0,0,0,0,0
427,Exist7,0,0,0.15,12,5.2,0,0,0,0,0,0
428,Exist7,0,0,0.15,12,30,0,0,0,0,0,0
429,Exist7,0,0,0.15,14,5.2,0,0,0,0,0,0
430,Exist7,0,0,0.15,14,30,0,0,0,0,0,0
431,Exist7,0,0,0.15,15,5.2,0,0,0,0,0,0
432,Exist7,0,0,0.15,15,30,0,0,0,0,0,0
433,Exist7,0,0,0.15,18,5.2,0,0,0,0,0,0
434,Exist7,0,0,0.15,18,30,0,0,0,0,0,0
435,Exist7,0,0,0.09,5,5.2,0,0,0,0,0,0
436,Exist7,0,0,0.09,5,30,0,0,0,0,0,0
437,Exist7,0,0,0.09,7.5,5.2,0,0,0,0,0,0
438,Exist7,0,0,0.09,7.5,30,0,0,0,0,0,0
439,Exist7,0,0,0.09,10,5.2,0,0,0,0,0,0
440,Exist7,0,0,0.09,10,30,0,0,0,0,0,0
441,Exist7,0,0,0.09,12,5.2,0,0,0,0,0,0
442,Exist7,0,0,0.09,12,30,0,0,0,0,0,0
443,Exist7,0,0,0.09,14,5.2,0,0,0,0,0,0
444,Exist7,0,0,0.09,14,30,0,0,0,0,0,0
445,Exist7,0,0,0.09,15,5.2,0,0,0,0,0,0
446,Exist7,0,0,0.09,15,30,0,0,0,0,0,0
447,Exist7,0,0,0.09,18,5.2,0,0,0,0,0,0
448,Exist7,0,0,0.09,18,30,0,0,0,0,0,0
449,Exist7,0,0,0.123,5,5.2,0,0,0,0,0,0
450,Exist7,0,0,0.123,5,30,0,0,0,0,0,0
451,Exist7,0,0,0.123,7.5,5.2,0,0,0,0,0,0
452,Exist7,0,0,0.123,7.5,30,0,0,0,0,0,0
453,Exist7,0,0,0.123,10,5.2,0,0,0,0,0,0
454,Exist7,0,0,0.123,10,30,0,0,0,0,0,0
455,Exist7,0,0,0.123,12,5.2,0,0,0,0,0,0
456,Exist7,0,0,0.123,12,30,0,0,0,0,0,0
457,Exist7,0,0,0.123,14,5.2,0,0,0,0,0,0
458,Exist7,0,0,0.123,14,30,0,0,0,0,0,0
459,Exist7,0,0,0.123,15,5.2,0,0,0,0,0,0
460,Exist7,0,0,0.123,15,30,0,0,0,0,0,0
461,Exist7,0,0,0.123,18,5.2,0,0,0,0,0,0
462,Exist7,0,0,0.123,18,30,0,0,0,0,0,0
463,Exist7,0,0,0.081,5,5.2,0,0,0,0,0,0
464,Exist7,0,0,0.081,5,30,0,0,0,0,0,0
465,Exist7,0,0,0.081,7.5,5.2,0,0,0,0,0,0
466,Exist7,0,0,0.081,7.5,30,0,0,0,0,0,0
467,Exist7,0,0,0.081,10,5.2,0,0,0,0,0,0
468,Exist7,0,0,0.081,10,30,0,0,0,0,0,0
469,Exist7,0,0,0.081,12,5.2,0,0,0,0,0,0
470,Exist7,0,0,0.081,12,30,0,0,0,0,0,0
471,Exist7,0,0,0.081,14,5.2,0,0,0,0,0,0
472,Exist7,0,0,0.081,14,30,0,0,0,0,0,0
473,Exist7,0,0,0.081,15,5.2,0,0,0,0,0,0
474,Exist7,0,0,0.081,15,30,0,0,0,0,0,0
475,Exist7,0,0,0.081,18,5.2,0,0,0,0,0,0
476,Exist7,0,0,0.081,18,30,0,0,0,0,0,0
477,Exist7,0,0,0.063,5,5.2,0,0,0,0,0,0
478,Exist7,0,0,0.063,5,30,0,0,0,0,0,0
479,Exist7,0,0,0.063,7.5,5.2,0,0,0,0,0,0
480,Exist7,0,0,0.063,7.5,30,0,0,0,0,0,0
481,Exist7,0,0,0.063,10,5.2,0,0,0,0,0,0
482,Exist7,0,0,0.063,10,30,0,0,0,0,0,0
483,Exist7,0,0,0.063,12,5.2,0,0,0,0,0,0
484,Exist7,0,0,0.063,12,30,0,0,0,0,0,0
485,Exist7,0,0,0.063,14,5.2,0,0,0,0,0,0
486,Exist7,0,0,0.063,14,30,0,0,0,0,0,0
487,Exist7,0,0,0.063,15,5.2,0,0,0,0,0,0
488,Exist7,0,0,0.063,15,30,0,0,0,0,0,0
489,Exist7,0,0,0.063,18,5.2,0,0,0,0,0,0
490,Exist7,0,0,0.063,18,30,0,0,0,0,0,0
491,Exist8,0,0,0.15,5,5.2,0,0,0,0,0,0
492,Exist8,0,0,0.15,5,30,0,0,0,0,0,0
493,Exist8,0,0,0.15,7.5,5.2,0,0,0,0,0,0
494,Exist8,0,0,0.15,7.5,30,0,0,0,0,0,0
495,Exist8,0,0,0.15,10,5.2,0,0,0,0,0,0
496,Exist8,0,0,0.15,10,30,0,0,0,0,0,0
497,Exist8,0,0,0.15,12,5.2,0,0,0,0,0,0
498,Exist8,0,0,0.15,12,30,0,0,0,0,0,0
499,Exist8,0,0,0.15,14,5.2,0,0,0,0,0,0
500,Exist8,0,0,0.15,14,30,0,0,0,0,0,0
501,Exist8,0,0,0.15,15,5.2,0,0,0,0,0,0
502,Exist8,0,0,0.15,15,30,0,0,0,0,0,0
503,Exist8,0,0,0.15,18,5.2,0,0,0,0,0,0
504,Exist8,0,0,0.15,18,30,0,0,0,0,0,0
505,Exist8,0,0,0.09,5,5.2,0,0,0,0,0,0
506,Exist8,0,0,0.09,5,30,0,0,0,0,0,0
507,Exist8,0,0,0.09,7.5,5.2,0,0,0,0,0,0
508,Exist8,0,0,0.09,7.5,30,0,0,0,0,0,0
509,Exist8,0,0,0.09,10,5.2,0,0,0,0,0,0
510,Exist8,0,0,0.09,10,30,0,0,0,0,0,0
511,Exist8,0,0,0.09,12,5.2,0,0,0,0,0,0
512,Exist8,0,0,0.09,12,30,0,0,0,0,0,0
513,Exist8,0,0,0.09,14,5.2,0,0,0,0,0,0
514,Exist8,0,0,0.09,14,30,0,0,0,0,0,0
515,Exist8,0,0,0.09,15,5.2,0,0,0,0,0,0
516,Exist8,0,0,0.09,15,30,0,0,0,0,0,0
517,Exist8,0,0,0.09,18,5.2,0,0,0,0,0,0
518,Exist8,0,0,0.09,18,30,0,0,0,0,0,0
519,Exist8,0,0,0.123,5,5.2,0,0,0,0,0,0
520,Exist8,0,0,0.123,5,30,0,0,0,0,0,0
521,Exist8,0,0,0.123,7.5,5.2,0,0,0,0,0,0
522,Exist8,0,0,0.123,7.5,30,0,0,0,0,0,0
523,Exist8,0,0,0.123,10,5.2,0,0,0,0,0,0
524,Exist8,0,0,0.123,10,30,0,0,0,0,0,0
525,Exist8,0,0,0.123,12,5.2,0,0,0,0,0,0
526,Exist8,0,0,0.123,12,30,0,0,0,0,0,0
527,Exist8,0,0,0.123,14,5.2,0,0,0,0,0,0
528,Exist8,0,0,0.123,14,30,0,0,0,0,0,0
529,Exist8,0,0,0.123,15,5.2,0,0,0,0,0,0
530,Exist8,0,0,0.123,15,30,0,0,0,0,0,0
531,Exist8,0,0,0.123,18,5.2,0,0,0,0,0,0
532,Exist8,0,0,0.123,18,30,0,0,0,0,0,0
533,Exist8,0,0,0.081,5,5.2,0,0,0,0,0,0
534,Exist8,0,0,0.081,5,30,0,0,0,0,0,0
535,Exist8,0,0,0.081,7.5,5.2,0,0,0,0,0,0
536,Exist8,0,0,0.081,7.5,30,0,0,0,0,0,0
537,Exist8,0,0,0.081,10,5.2,0,0,0,0,0,0
538,Exist8,0,0,0.081,10,30,0,0,0,0,0,0
539,Exist8,0,0,0.081,12,5.2,0,0,0,0,0,0
540,Exist8,0,0,0.081,12,30,0,0,0,0,0,0
541,Exist8,0,0,0.081,14,5.2,0,0,0,0,0,0
542,Exist8,0,0,0.081,14,30,0,0,0,0,0,0
543,Exist8,0,0,0.081,15,5.2,0,0,0,0,0,0
544,Exist8,0,0,0.081,15,30,0,0,0,0,0,0
545,Exist8,0,0,0.081,18,5.2,0,0,0,0,0,0
546,Exist8,0,0,0.081,18,30,0,0,0,0,0,0
547,Exist8,0,0,0.063,5,5.2,0,0,0,0,0,0
548,Exist8,0,0,0.063,5,30,0,0,0,0,0,0
549,Exist8,0,0,0.063,7.5,5.2,0,0,0,0,0,0
550,Exist8,0,0,0.063,7.5,30,0,0,0,0,0,0
551,Exist8,0,0,0.063,10,5.2,0,0,0,0,0,0
552,Exist8,0,0,0.063,10,30,0,0,0,0,0,0
553,Exist8,0,0,0.063,12,5.2,0,0,0,0,0,0
554,Exist8,0,0,0.063,12,30,0,0,0,0,0,0
555,Exist8,0,0,0.063,14,5.2,0,0,0,0,0,0
556,Exist8,0,0,0.063,14,30,0,0,0,0,0,0
557,Exist8,0,0,0.063,15,5.2,0,0,0,0,0,0
558,Exist8,0,0,0.063,15,30,0,0,0,0,0,0
559,Exist8,0,0,0.063,18,5.2,0,0,0,0,0,0
560,Exist8,0,0,0.063,18,30,0,0,0,0,0,0
561,Exist9,0,0,0.15,5,5.2,0,0,0,0,0,0
562,Exist9,0,0,0.15,5,30,0,0,0,0,0,0
563,Exist9,0,0,0.15,7.5,5.2,0,0,0,0,0,0
564,Exist9,0,0,0.15,7.5,30,0,0,0,0,0,0
565,Exist9,0,0,0.15,10,5.2,0,0,0,0,0,0
566,Exist9,0,0,0.15,10,30,0,0,0,0,0,0
567,Exist9,0,0,0.15,12,5.2,0,0,0,0,0,0
568,Exist9,0,0,0.15,12,30,0,0,0,0,0,0
569,Exist9,0,0,0.15,14,5.2,0,0,0,0,0,0
570,Exist9,0,0,0.15,14,30,0,0,0,0,0,0
571,Exist9,0,0,0.15,15,5.2,0,0,0,0,0,0
572,Exist9,0,0,0.15,15,30,0,0,0,0,0,0
573,Exist9,0,0,0.15,18,5.2,0,0,0,0,0,0
574,Exist9,0,0,0.15,18,30,0,0,0,0,0,0
575,Exist9,0,0,0.09,5,5.2,0,0,0,0,0,0
576,Exist9,0,0,0.09,5,30,0,0,0,0,0,0
577,Exist9,0,0,0.09,7.5,5.2,0,0,0,0,0,0
578,Exist9,0,0,0.09,7.5,30,0,0,0,0,0,0
579,Exist9,0,0,0.09,10,5.2,0,0,0,0,0,0
580,Exist9,0,0,0.09,10,30,0,0,0,0,0,0
581,Exist9,0,0,0.09,12,5.2,0,0,0,0,0,0
582,Exist9,0,0,0.09,12,30,0,0,0,0,0,0
583,Exist9,0,0,0.09,14,5.2,0,0,0,0,0,0
584,Exist9,0,0,0.09,14,30,0,0,0,0,0,0
585,Exist9,0,0,0.09,15,5.2,0,0,0,0,0,0
586,Exist9,0,0,0.09,15,30,0,0,0,0,0,0
587,Exist9,0,0,0.09,18,5.2,0,0,0,0,0,0
588,Exist9,0,0,0.09,18,30,0,0,0,0,0,0
589,Exist9,0,0,0.123,5,5.2,0,0,0,0,0,0
590,Exist9,0,0,0.123,5,30,0,0,0,0,0,0
591,Exist9,0,0,0.123,7.5,5.2,0,0,0,0,0,0
592,Exist9,0,0,0.123,7.5,30,0,0,0,0,0,0
593,Exist9,0,0,0.123,10,5.2,0,0,0,0,0,0
594,Exist9,0,0,0.123,10,30,0,0,0,0,0,0
595,Exist9,0,0,0.123,12,5.2,0,0,0,0,0,0
596,Exist9,0,0,0.123,12,30,0,0,0,0,0,0
597,Exist9,0,0,0.123,14,5.2,0,0,0,0,0,0
598,Exist9,0,0,0.123,14,30,0,0,0,0,0,0
599,Exist9,0,0,0.123,15,5.2,0,0,0,0,0,0
600,Exist9,0,0,0.123,15,30,0,0,0,0,0,0
601,Exist9,0,0,0.123,18,5.2,0,0,0,0,0,0
602,Exist9,0,0,0.123,18,30,0,0,0,0,0,0
603,Exist9,0,0,0.081,5,5.2,0,0,0,0,0,0
604,Exist9,0,0,0.081,5,30,0,0,0,0,0,0
605,Exist9,0,0,0.081,7.5,5.2,0,0,0,0,0,0
606,Exist9,0,0,0.081,7.5,30,0,0,0,0,0,0
607,Exist9,0,0,0.081,10,5.2,0,0,0,0,0,0
608,Exist9,0,0,0.081,10,30,0,0,0,0,0,0
609,Exist9,0,0,0.081,12,5.2,0,0,0,0,0,0
610,Exist9,0,0,0.081,12,30,0,0,0,0,0,0
611,Exist9,0,0,0.081,14,5.2,0,0,0,0,0,0
612,Exist9,0,0,0.081,14,30,0,0,0,0,0,0
613,Exist9,0,0,0.081,15,5.2,0,0,0,0,0,0
614,Exist9,0,0,0.081,15,30,0,0,0,0,0,0
615,Exist9,0,0,0.081,18,5.2,0,0,0,0,0,0
616,Exist9,0,0,0.081,18,30,0,0,0,0,0,0
617,Exist9,0,0,0.063,5,5.2,0,0,0,0,0,0
618,Exist9,0,0,0.063,5,30,0,0,0,0,0,0
619,Exist9,0,0,0.063,7.5,5.2,0,0,0,0,0,0
620,Exist9,0,0,0.063,7.5,30,0,0,0,0,0,0
621,Exist9,0,0,0.063,10,5.2,0,0,0,0,0,0
622,Exist9,0,0,0.063,10,30,0,0,0,0,0,0
623,Exist9,0,0,0.063,12,5.2,0,0,0,0,0,0
624,Exist9,0,0,0.063,12,30,0,0,0,0,0,0
625,Exist9,0,0,0.063,14,5.2,0,0,0,0,0,0
626,Exist9,0,0,0.063,14,30,0,0,0,0,0,0
627,Exist9,0,0,0.063,15,5.2,0,0,0,0,0,0
628,Exist9,0,0,0.063,15,30,0,0,0,0,0,0
629,Exist9,0,0,0.063,18,5.2,0,0,0,0,0,0
630,Exist9,0,0,0.063,18,30,0,0,0,0,0,0
631,Exist10,0,0,0.15,5,5.2,0,0,0,0,0,0
632,Exist10,0,0,0.15,5,30,0,0,0,0,0,0
633,Exist10,0,0,0.15,7.5,5.2,0,0,0,0,0,0
634,Exist10,0,0,0.15,7.5,30,0,0,0,0,0,0
635,Exist10,0,0,0.15,10,5.2,0,0,0,0,0,0
636,Exist10,0,0,0.15,10,30,0,0,0,0,0,0
637,Exist10,0,0,0.15,12,5.2,0,0,0,0,0,0
638,Exist10,0,0,0.15,12,30,0,0,0,0,0,0
639,Exist10,0,0,0.15,14,5.2,0,0,0,0,0,0
640,Exist10,0,0,0.15,14,30,0,0,0,0,0,0
641,Exist10,0,0,0.15,15,5.2,0,0,0,0,0,0
642,Exist10,0,0,0.15,15,30,0,0,0,0,0,0
643,Exist10,0,0,0.15,18,5.2,0,0,0,0,0,0
644,Exist10,0,0,0.15,18,30,0,0,0,0,0,0
645,Exist10,0,0,0.09,5,5.2,0,0,0,0,0,0
646,Exist10,0,0,0.09,5,30,0,0,0,0,0,0
647,Exist10,0,0,0.09,7.5,5.2,0,0,0,0,0,0
648,Exist10,0,0,0.09,7.5,30,0,0,0,0,0,0
649,Exist10,0,0,0.09,10,5.2,0,0,0,0,0,0
650,Exist10,0,0,0.09,10,30,0,0,0,0,0,0
651,Exist10,0,0,0.09,12,5.2,0,0,0,0,0,0
652,Exist10,0,0,0.09,12,30,0,0,0,0,0,0
653,Exist10,0,0,0.09,14,5.2,0,0,0,0,0,0
654,Exist10,0,0,0.09,14,30,0,0,0,0,0,0
655,Exist10,0,0,0.09,15,5.2,0,0,0,0,0,0
656,Exist10,0,0,0.09,15,30,0,0,0,0,0,0
657,Exist10,0,0,0.09,18,5.2,0,0,0,0,0,0
658,Exist10,0,0,0.09,18,30,0,0,0,0,0,0
659,Exist10,0,0,0.123,5,5.2,0,0,0,0,0,0
660,Exist10,0,0,0.123,5,30,0,0,0,0,0,0
661,Exist10,0,0,0.123,7.5,5.2,0,0,0,0,0,0
662,Exist10,0,0,0.123,7.5,30,0,0,0,0,0,0
663,Exist10,0,0,0.123,10,5.2,0,0,0,0,0,0
664,Exist10,0,0,0.123,10,30,0,0,0,0,0,0
665,Exist10,0,0,0.123,12,5.2,0,0,0,0,0,0
666,Exist10,0,0,0.123,12,30,0,0,0,0,0,0
667,Exist10,0,0,0.123,14,5.2,0,0,0,0,0,0
668,Exist10,0,0,0.123,14,30,0,0,0,0,0,0
669,Exist10,0,0,0.123,15,5.2,0,0,0,0,0,0
670,Exist10,0,0,0.123,15,30,0,0,0,0,0,0
671,Exist10,0,0,0.123,18,5.2,0,0,0,0,0,0
672,Exist10,0,0,0.123,18,30,0,0,0,0,0,0
673,Exist10,0,0,0.081,5,5.2,0,0,0,0,0,0
674,Exist10,0,0,0.081,5,30,0,0,0,0,0,0
675,Exist10,0,0,0.081,7.5,5.2,0,0,0,0,0,0
676,Exist10,0,0,0.081,7.5,30,0,0,0,0,0,0
677,Exist10,0,0,0.081,10,5.2,0,0,0,0,0,0
678,Exist10,0,0,0.081,10,30,0,0,0,0,0,0
679,Exist10,0,0,0.081,12,5.2,0,0,0,0,0,0
680,Exist10,0,0,0.081,12,30,0,0,0,0,0,0
681,Exist10,0,0,0.081,14,5.2,0,0,0,0,0,0
682,Exist10,0,0,0.081,14,30,0,0,0,0,0,0
683,Exist10,0,0,0.081,15,5.2,0,0,0,0,0,0
684,Exist10,0,0,0.081,15,30,0,0,0,0,0,0
685,Exist10,0,0,0.081,18,5.2,0,0,0,0,0,0
686,Exist10,0,0,0.081,18,30,0,0,0,0,0,0
687,Exist10,0,0,0.063,5,5.2,0,0,0,0,0,0
688,Exist10,0,0,0.063,5,30,0,0,0,0,0,0
689,Exist10,0,0,0.063,7.5,5.2,0,0,0,0,0,0
690,Exist10,0,0,0.063,7.5,30,0,0,0,0,0,0
691,Exist10,0,0,0.063,10,5.2,0,0,0,0,0,0
692,Exist10,0,0,0.063,10,30,0,0,0,0,0,0
693,Exist10,0,0,0.063,12,5.2,0,0,0,0,0,0
694,Exist10,0,0,0.063,12,30,0,0,0,0,0,0
695,Exist10,0,0,0.063,14,5.2,0,0,0,0,0,0
696,Exist10,0,0,0.063,14,30,0,0,0,0,0,0
697,Exist10,0,0,0.063,15,5.2,0,0,0,0,0,0
698,Exist10,0,0,0.063,15,30,0,0,0,0,0,0
699,Exist10,0,0,0.063,18,5.2,0,0,0,0,0,0
700,Exist10,0,0,0.063,18,30,0,0,0,0,0,0
701,Exist11,0,0,0.15,5,5.2,0,0,0,0,0,0
702,Exist11,0,0,0.15,5,30,0,0,0,0,0,0
703,Exist11,0,0,0.15,7.5,5.2,0,0,0,0,0,0
704,Exist11,0,0,0.15,7.5,30,0,0,0,0,0,0
705,Exist11,0,0,0.15,10,5.2,0,0,0,0,0,0
706,Exist11,0,0,0.15,10,30,0,0,0,0,0,0
707,Exist11,0,0,0.15,12,5.2,0,0,0,0,0,0
708,Exist11,0,0,0.15,12,30,0,0,0,0,0,0
709,Exist11,0,0,0.15,14,5.2,0,0,0,0,0,0
710,Exist11,0,0,0.15,14,30,0,0,0,0,0,0
711,Exist11,0,0,0.15,15,5.2,0,0,0,0,0,0
712,Exist11,0,0,0.15,15,30,0,0,0,0,0,0
713,Exist11,0,0,0.15,18,5.2,0,0,0,0,0,0
714,Exist11,0,0,0.15,18,30,0,0,0,0,0,0
715,Exist11,0,0,0.09,5,5.2,0,0,0,0,0,0
716,Exist11,0,0,0.09,5,30,0,0,0,0,0,0
717,Exist11,0,0,0.09,7.5,5.2,0,0,0,0,0,0
718,Exist11,0,0,0.09,7.5,30,0,0,0,0,0,0
719,Exist11,0,0,0.09,10,5.2,0,0,0,0,0,0
720,Exist11,0,0,0.09,10,30,0,0,0,0,0,0
721,Exist11,0,0,0.09,12,5.2,0,0,0,0,0,0
722,Exist11,0,0,0.09,12,30,0,0,0,0,0,0
723,Exist11,0,0,0.09,14,5.2,0,0,0,0,0,0
724,Exist11,0,0,0.09,14,30,0,0,0,0,0,0
725,Exist11,0,0,0.09,15,5.2,0,0,0,0,0,0
726,Exist11,0,0,0.09,15,30,0,0,0,0,0,0
727,Exist11,0,0,0.09,18,5.2,0,0,0,0,0,0
728,Exist11,0,0,0.09,18,30,0,0,0,0,0,0
729,Exist11,0,0,0.123,5,5.2,0,0,0,0,0,0
730,Exist11,0,0,0.123,5,30,0,0,0,0,0,0
731,Exist11,0,0,0.123,7.5,5.2,0,0,0,0,0,0
732,Exist11,0,0,0.123,7.5,30,0,0,0,0,0,0
733,Exist11,0,0,0.123,10,5.2,0,0,0,0,0,0
734,Exist11,0,0,0.123,10,30,0,0,0,0,0,0
735,Exist11,0,0,0.123,12,5.2,0,0,0,0,0,0
736,Exist11,0,0,0.123,12,30,0,0,0,0,0,0
737,Exist11,0,0,0.123,14,5.2,0,0,0,0,0,0
738,Exist11,0,0,0.123,14,30,0,0,0,0,0,0
739,Exist11,0,0,0.123,15,5.2,0,0,0,0,0,0
740,Exist11,0,0,0.123,15,30,0,0,0,0,0,0
741,Exist11,0,0,0.123,18,5.2,0,0,0,0,0,0
742,Exist11,0,0,0.123,18,30,0,0,0,0,0,0
743,Exist11,0,0,0.081,5,5.2,0,0,0,0,0,0
744,Exist11,0,0,0.081,5,30,0,0,0,0,0,0
745,Exist11,0,0,0.081,7.5,5.2,0,0,0,0,0,0
746,Exist11,0,0,0.081,7.5,30,0,0,0,0,0,0
747,Exist11,0,0,0.081,10,5.2,0,0,0,0,0,0
748,Exist11,0,0,0.081,10,30,0,0,0,0,0,0
749,Exist11,0,0,0.081,12,5.2,0,0,0,0,0,0
750,Exist11,0,0,0.081,12,30,0,0,0,0,0,0
751,Exist11,0,0,0.081,14,5.2,0,0,0,0,0,0
752,Exist11,0,0,0.081,14,30,0,0,0,0,0,0
753,Exist11,0,0,0.081,15,5.2,0,0,0,0,0,0
754,Exist11,0,0,0.081,15,30,0,0,0,0,0,0
755,Exist11,0,0,0.081,18,5.2,0,0,0,0,0,0
756,Exist11,0,0,0.081,18,30,0,0,0,0,0,0
757,Exist11,0,0,0.063,5,5.2,0,0,0,0,0,0
758,Exist11,0,0,0.063,5,30,0,0,0,0,0,0
759,Exist11,0,0,0.063,7.5,5.2,0,0,0,0,0,0
760,Exist11,0,0,0.063,7.5,30,0,0,0,0,0,0
761,Exist11,0,0,0.063,10,5.2,0,0,0,0,0,0
762,Exist11,0,0,0.063,10,30,0,0,0,0,0,0
763,Exist11,0,0,0.063,12,5.2,0,0,0,0,0,0
764,Exist11,0,0,0.063,12,30,0,0,0,0,0,0
765,Exist11,0,0,0.063,14,5.2,0,0,0,0,0,0
766,Exist11,0,0,0.063,14,30,0,0,0,0,0,0
767,Exist11,0,0,0.063,15,5.2,0,0,0,0,0,0
768,Exist11,0,0,0.063,15,30,0,0,0,0,0,0
769,Exist11,0,0,0.063,18,5.2,0,0,0,0,0,0
770,Exist11,0,0,0.063,18,30,0,0,0,0,0,0
771,Exist12,0,0,0.15,5,5.2,0,0,0,0,0,0
772,Exist12,0,0,0.15,5,30,0,0,0,0,0,0
773,Exist12,0,0,0.15,7.5,5.2,0,0,0,0,0,0
774,Exist12,0,0,0.15,7.5,30,0,0,0,0,0,0
775,Exist12,0,0,0.15,10,5.2,0,0,0,0,0,0
776,Exist12,0,0,0.15,10,30,0,0,0,0,0,0
777,Exist12,0,0,0.15,12,5.2,0,0,0,0,0,0
778,Exist12,0,0,0.15,12,30,0,0,0,0,0,0
779,Exist12,0,0,0.15,14,5.2,0,0,0,0,0,0
780,Exist12,0,0,0.15,14,30,0,0,0,0,0,0
781,Exist12,0,0,0.15,15,5.2,0,0,0,0,0,0
782,Exist12,0,0,0.15,15,30,0,0,0,0,0,0
783,Exist12,0,0,0.15,18,5.2,0,0,0,0,0,0
784,Exist12,0,0,0.15,18,30,0,0,0,0,0,0
785,Exist12,0,0,0.09,5,5.2,0,0,0,0,0,0
786,Exist12,0,0,0.09,5,30,0,0,0,0,0,0
787,Exist12,0,0,0.09,7.5,5.2,0,0,0,0,0,0
788,Exist12,0,0,0.09,7.5,30,0,0,0,0,0,0
789,Exist12,0,0,0.09,10,5.2,0,0,0,0,0,0
790,Exist12,0,0,0.09,10,30,0,0,0,0,0,0
791,Exist12,0,0,0.09,12,5.2,0,0,0,0,0,0
792,Exist12,0,0,0.09,12,30,0,0,0,0,0,0
793,Exist12,0,0,0.09,14,5.2,0,0,0,0,0,0
794,Exist12,0,0,0.09,14,30,0,0,0,0,0,0
795,Exist12,0,0,0.09,15,5.2,0,0,0,0,0,0
796,Exist12,0,0,0.09,15,30,0,0,0,0,0,0
797,Exist12,0,0,0.09,18,5.2,0,0,0,0,0,0
798,Exist12,0,0,0.09,18,30,0,0,0,0,0,0
799,Exist12,0,0,0.123,5,5.2,0,0,0,0,0,0
800,Exist12,0,0,0.123,5,30,0,0,0,0,0,0
801,Exist12,0,0,0.123,7.5,5.2,0,0,0,0,0,0
802,Exist12,0,0,0.123,7.5,30,0,0,0,0,0,0
803,Exist12,0,0,0.123,10,5.2,0,0,0,0,0,0
804,Exist12,0,0,0.123,10,30,0,0,0,0,0,0
805,Exist12,0,0,0.123,12,5.2,0,0,0,0,0,0
806,Exist12,0,0,0.123,12,30,0,0,0,0,0,0
807,Exist12,0,0,0.123,14,5.2,0,0,0,0,0,0
808,Exist12,0,0,0.123,14,30,0,0,0,0,0,0
809,Exist12,0,0,0.123,15,5.2,0,0,0,0,0,0
810,Exist12,0,0,0.123,15,30,0,0,0,0,0,0
811,Exist12,0,0,0.123,18,5.2,0,0,0,0,0,0
812,Exist12,0,0,0.123,18,30,0,0,0,0,0,0
813,Exist12,0,0,0.081,5,5.2,0,0,0,0,0,0
814,Exist12,0,0,0.081,5,30,0,0,0,0,0,0
815,Exist12,0,0,0.081,7.5,5.2,0,0,0,0,0,0
816,Exist12,0,0,0.081,7.5,30,0,0,0,0,0,0
817,Exist12,0,0,0.081,10,5.2,0,0,0,0,0,0
818,Exist12,0,0,0.081,10,30,0,0,0,0,0,0
819,Exist12,0,0,0.081,12,5.2,0,0,0,0,0,0
820,Exist12,0,0,0.081,12,30,0,0,0,0,0,0
821,Exist12,0,0,0.081,14,5.2,0,0,0,0,0,0
822,Exist12,0,0,0.081,14,30,0,0,0,0,0,0
823,Exist12,0,0,0.081,15,5.2,0,0,0,0,0,0
824,Exist12,0,0,0.081,15,30,0,0,0,0,0,0
825,Exist12,0,0,0.081,18,5.2,0,0,0,0,0,0
826,Exist12,0,0,0.081,18,30,0,0,0,0,0,0
827,Exist12,0,0,0.063,5,5.2,0,0,0,0,0,0
828,Exist12,0,0,0.063,5,30,0,0,0,0,0,0
829,Exist12,0,0,0.063,7.5,5.2,0,0,0,0,0,0
830,Exist12,0,0,0.063,7.5,30,0,0,0,0,0,0
831,Exist12,0,0,0.063,10,5.2,0,0,0,0,0,0
832,Exist12,0,0,0.063,10,30,0,0,0,0,0,0
833,Exist12,0,0,0.063,12,5.2,0,0,0,0,0,0
834,Exist12,0,0,0.063,12,30,0,0,0,0,0,0
835,Exist12,0,0,0.063,14,5.2,0,0,0,0,0,0
836,Exist12,0,0,0.063,14,30,0,0,0,0,0,0
837,Exist12,0,0,0.063,15,5.2,0,0,0,0,0,0
838,Exist12,0,0,0.063,15,30,0,0,0,0,0,0
839,Exist12,0,0,0.063,18,5.2,0,0,0,0,0,0
840,Exist12,0,0,0.063,18,30,0,0,0,0,0,0
841,Exist13,0,0,0.15,5,5.2,0,0,0,0,0,0
842,Exist13,0,0,0.15,5,30,0,0,0,0,0,0
843,Exist13,0,0,0.15,7.5,5.2,0,0,0,0,0,0
844,Exist13,0,0,0.15,7.5,30,0,0,0,0,0,0
845,Exist13,0,0,0.15,10,5.2,0,0,0,0,0,0
846,Exist13,0,0,0.15,10,30,0,0,0,0,0,0
847,Exist13,0,0,0.15,12,5.2,0,0,0,0,0,0
848,Exist13,0,0,0.15,12,30,0,0,0,0,0,0
849,Exist13,0,0,0.15,14,5.2,0,0,0,0,0,0
850,Exist13,0,0,0.15,14,30,0,0,0,0,0,0
851,Exist13,0,0,0.15,15,5.2,0,0,0,0,0,0
852,Exist13,0,0,0.15,15,30,0,0,0,0,0,0
853,Exist13,0,0,0.15,18,5.2,0,0,0,0,0,0
854,Exist13,0,0,0.15,18,30,0,0,0,0,0,0
