Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
430,Exist6,1,1,0.09,24,30,1,1,1,1,1,1
431,Exist6,1,1,0.09,26,5.2,1,1,1,1,1,1
432,Exist6,1,1,0.09,26,30,1,1,1,1,1,1
433,Exist6,1,1,0.123,10,5.2,1,1,1,1,1,1
434,Exist6,1,1,0.123,10,30,1,1,1,1,1,1
435,Exist6,1,1,0.123,12,5.2,1,1,1,1,1,1
436,Exist6,1,1,0.123,12,30,1,1,1,1,1,1
437,Exist6,1,1,0.123,14,5.2,1,1,1,1,1,1
438,Exist6,1,1,0.123,14,30,1,1,1,1,1,1
439,Exist6,1,1,0.123,18,5.2,1,1,1,1,1,1
440,Exist6,1,1,0.123,18,30,1,1,1,1,1,1
441,Exist6,1,1,0.123,20,5.2,1,1,1,1,1,1
442,Exist6,1,1,0.123,20,30,1,1,1,1,1,1
443,Exist6,1,1,0.123,22,5.2,1,1,1,1,1,1
444,Exist6,1,1,0.123,22,30,1,1,1,1,1,1
445,Exist6,1,1,0.123,24,5.2,1,1,1,1,1,1
446,Exist6,1,1,0.123,24,30,1,1,1,1,1,1
447,Exist6,1,1,0.123,26,5.2,1,1,1,1,1,1
448,Exist6,1,1,0.123,26,30,1,1,1,1,1,1
449,Exist6,1,1,0.081,10,5.2,1,1,1,1,1,1
450,Exist6,1,1,0.081,10,30,1,1,1,1,1,1
451,Exist6,1,1,0.081,12,5.2,1,1,1,1,1,1
452,Exist6,1,1,0.081,12,30,1,1,1,1,1,1
453,Exist6,1,1,0.081,14,5.2,1,1,1,1,1,1
454,Exist6,1,1,0.081,14,30,1,1,1,1,1,1
455,Exist6,1,1,0.081,18,5.2,1,1,1,1,1,1
456,Exist6,1,1,0.081,18,30,1,1,1,1,1,1
457,Exist6,1,1,0.081,20,5.2,1,1,1,1,1,1
458,Exist6,1,1,0.081,20,30,1,1,1,1,1,1
459,Exist6,1,1,0.081,22,5.2,1,1,1,1,1,1
460,Exist6,1,1,0.081,22,30,1,1,1,1,1,1
461,Exist6,1,1,0.081,24,5.2,1,1,1,1,1,1
462,Exist6,1,1,0.081,24,30,1,1,1,1,1,1
463,Exist6,1,1,0.081,26,5.2,1,1,1,1,1,1
464,Exist6,1,1,0.081,26,30,1,1,1,1,1,1
465,Exist6,1,1,0.063,10,5.2,1,1,1,1,1,1
466,Exist6,1,1,0.063,10,30,1,1,1,1,1,1
467,Exist6,1,1,0.063,12,5.2,1,1,1,1,1,1
468,Exist6,1,1,0.063,12,30,1,1,1,1,1,1
469,Exist6,1,1,0.063,14,5.2,1,1,1,1,1,1
470,Exist6,1,1,0.063,14,30,1,1,1,1,1,1
471,Exist6,1,1,0.063,18,5.2,1,1,1,1,1,1
472,Exist6,1,1,0.063,18,30,1,1,1,1,1,1
473,Exist6,1,1,0.063,20,5.2,1,1,1,1,1,1
474,Exist6,1,1,0.063,20,30,1,1,1,1,1,1
475,Exist6,1,1,0.063,22,5.2,1,1,1,1,1,1
476,Exist6,1,1,0.063,22,30,1,1,1,1,1,1
477,Exist6,1,1,0.063,24,5.2,1,1,1,1,1,1
478,Exist6,1,1,0.063,24,30,1,1,1,1,1,1
479,Exist6,1,1,0.063,26,5.2,1,1,1,1,1,1
480,Exist6,1,1,0.063,26,30,1,1,1,1,1,1
481,Exist7,1,1,0.15,10,5.2,1,1,1,1,1,1
482,Exist7,1,1,0.15,10,30,1,1,1,1,1,1
483,Exist7,1,1,0.15,12,5.2,1,1,1,1,1,1
484,Exist7,1,1,0.15,12,30,1,1,1,1,1,1
485,Exist7,1,1,0.15,14,5.2,1,1,1,1,1,1
486,Exist7,1,1,0.15,14,30,1,1,1,1,1,1
487,Exist7,1,1,0.15,18,5.2,1,1,1,1,1,1
488,Exist7,1,1,0.15,18,30,1,1,1,1,1,1
489,Exist7,1,1,0.15,20,5.2,1,1,1,1,1,1
490,Exist7,1,1,0.15,20,30,1,1,1,1,1,1
491,Exist7,1,1,0.15,22,5.2,1,1,1,1,1,1
492,Exist7,1,1,0.15,22,30,1,1,1,1,1,1
493,Exist7,1,1,0.15,24,5.2,1,1,1,1,1,1
494,Exist7,1,1,0.15,24,30,1,1,1,1,1,1
495,Exist7,1,1,0.15,26,5.2,1,1,1,1,1,1
496,Exist7,1,1,0.15,26,30,1,1,1,1,1,1
497,Exist7,1,1,0.09,10,5.2,1,1,1,1,1,1
498,Exist7,1,1,0.09,10,30,1,1,1,1,1,1
499,Exist7,1,1,0.09,12,5.2,1,1,1,1,1,1
500,Exist7,1,1,0.09,12,30,1,1,1,1,1,1
501,Exist7,1,1,0.09,14,5.2,1,1,1,1,1,1
502,Exist7,1,1,0.09,14,30,1,1,1,1,1,1
503,Exist7,1,1,0.09,18,5.2,1,1,1,1,1,1
504,Exist7,1,1,0.09,18,30,1,1,1,1,1,1
505,Exist7,1,1,0.09,20,5.2,1,1,1,1,1,1
506,Exist7,1,1,0.09,20,30,1,1,1,1,1,1
507,Exist7,1,1,0.09,22,5.2,1,1,1,1,1,1
508,Exist7,1,1,0.09,22,30,1,1,1,1,1,1
509,Exist7,1,1,0.09,24,5.2,1,1,1,1,1,1
510,Exist7,1,1,0.09,24,30,1,1,1,1,1,1
511,Exist7,1,1,0.09,26,5.2,1,1,1,1,1,1
512,Exist7,1,1,0.09,26,30,1,1,1,1,1,1
513,Exist7,1,1,0.123,10,5.2,1,1,1,1,1,1
514,Exist7,1,1,0.123,10,30,1,1,1,1,1,1
515,Exist7,1,1,0.123,12,5.2,1,1,1,1,1,1
516,Exist7,1,1,0.123,12,30,1,1,1,1,1,1
517,Exist7,1,1,0.123,14,5.2,1,1,1,1,1,1
518,Exist7,1,1,0.123,14,30,1,1,1,1,1,1
519,Exist7,1,1,0.123,18,5.2,1,1,1,1,1,1
520,Exist7,1,1,0.123,18,30,1,1,1,1,1,1
521,Exist7,1,1,0.123,20,5.2,1,1,1,1,1,1
522,Exist7,1,1,0.123,20,30,1,1,1,1,1,1
523,Exist7,1,1,0.123,22,5.2,1,1,1,1,1,1
524,Exist7,1,1,0.123,22,30,1,1,1,1,1,1
525,Exist7,1,1,0.123,24,5.2,1,1,1,1,1,1
526,Exist7,1,1,0.123,24,30,1,1,1,1,1,1
527,Exist7,1,1,0.123,26,5.2,1,1,1,1,1,1
528,Exist7,1,1,0.123,26,30,1,1,1,1,1,1
529,Exist7,1,1,0.081,10,5.2,1,1,1,1,1,1
530,Exist7,1,1,0.081,10,30,1,1,1,1,1,1
531,Exist7,1,1,0.081,12,5.2,1,1,1,1,1,1
532,Exist7,1,1,0.081,12,30,1,1,1,1,1,1
533,Exist7,1,1,0.081,14,5.2,1,1,1,1,1,1
534,Exist7,1,1,0.081,14,30,1,1,1,1,1,1
535,Exist7,1,1,0.081,18,5.2,1,1,1,1,1,1
536,Exist7,1,1,0.081,18,30,1,1,1,1,1,1
537,Exist7,1,1,0.081,20,5.2,1,1,1,1,1,1
538,Exist7,1,1,0.081,20,30,1,1,1,1,1,1
539,Exist7,1,1,0.081,22,5.2,1,1,1,1,1,1
540,Exist7,1,1,0.081,22,30,1,1,1,1,1,1
541,Exist7,1,1,0.081,24,5.2,1,1,1,1,1,1
542,Exist7,1,1,0.081,24,30,1,1,1,1,1,1
543,Exist7,1,1,0.081,26,5.2,1,1,1,1,1,1
544,Exist7,1,1,0.081,26,30,1,1,1,1,1,1
545,Exist7,1,1,0.063,10,5.2,1,1,1,1,1,1
546,Exist7,1,1,0.063,10,30,1,1,1,1,1,1
547,Exist7,1,1,0.063,12,5.2,1,1,1,1,1,1
548,Exist7,1,1,0.063,12,30,1,1,1,1,1,1
549,Exist7,1,1,0.063,14,5.2,1,1,1,1,1,1
550,Exist7,1,1,0.063,14,30,1,1,1,1,1,1
551,Exist7,1,1,0.063,18,5.2,1,1,1,1,1,1
552,Exist7,1,1,0.063,18,30,1,1,1,1,1,1
553,Exist7,1,1,0.063,20,5.2,1,1,1,1,1,1
554,Exist7,1,1,0.063,20,30,1,1,1,1,1,1
555,Exist7,1,1,0.063,22,5.2,1,1,1,1,1,1
556,Exist7,1,1,0.063,22,30,1,1,1,1,1,1
557,Exist7,1,1,0.063,24,5.2,1,1,1,1,1,1
558,Exist7,1,1,0.063,24,30,1,1,1,1,1,1
559,Exist7,1,1,0.063,26,5.2,1,1,1,1,1,1
560,Exist7,1,1,0.063,26,30,1,1,1,1,1,1
561,Exist8,1,1,0.15,10,5.2,1,1,1,1,1,1
562,Exist8,1,1,0.15,10,30,1,1,1,1,1,1
563,Exist8,1,1,0.15,12,5.2,1,1,1,1,1,1
564,Exist8,1,1,0.15,12,30,1,1,1,1,1,1
565,Exist8,1,1,0.15,14,5.2,1,1,1,1,1,1
566,Exist8,1,1,0.15,14,30,1,1,1,1,1,1
567,Exist8,1,1,0.15,18,5.2,1,1,1,1,1,1
568,Exist8,1,1,0.15,18,30,1,1,1,1,1,1
569,Exist8,1,1,0.15,20,5.2,1,1,1,1,1,1
570,Exist8,1,1,0.15,20,30,1,1,1,1,1,1
571,Exist8,1,1,0.15,22,5.2,1,1,1,1,1,1
572,Exist8,1,1,0.15,22,30,1,1,1,1,1,1
573,Exist8,1,1,0.15,24,5.2,1,1,1,1,1,1
574,Exist8,1,1,0.15,24,30,1,1,1,1,1,1
575,Exist8,1,1,0.15,26,5.2,1,1,1,1,1,1
576,Exist8,1,1,0.15,26,30,1,1,1,1,1,1
577,Exist8,1,1,0.09,10,5.2,1,1,1,1,1,1
578,Exist8,1,1,0.09,10,30,1,1,1,1,1,1
579,Exist8,1,1,0.09,12,5.2,1,1,1,1,1,1
580,Exist8,1,1,0.09,12,30,1,1,1,1,1,1
581,Exist8,1,1,0.09,14,5.2,1,1,1,1,1,1
582,Exist8,1,1,0.09,14,30,1,1,1,1,1,1
583,Exist8,1,1,0.09,18,5.2,1,1,1,1,1,1
584,Exist8,1,1,0.09,18,30,1,1,1,1,1,1
585,Exist8,1,1,0.09,20,5.2,1,1,1,1,1,1
586,Exist8,1,1,0.09,20,30,1,1,1,1,1,1
587,Exist8,1,1,0.09,22,5.2,1,1,1,1,1,1
588,Exist8,1,1,0.09,22,30,1,1,1,1,1,1
589,Exist8,1,1,0.09,24,5.2,1,1,1,1,1,1
590,Exist8,1,1,0.09,24,30,1,1,1,1,1,1
591,Exist8,1,1,0.09,26,5.2,1,1,1,1,1,1
592,Exist8,1,1,0.09,26,30,1,1,1,1,1,1
593,Exist8,1,1,0.123,10,5.2,1,1,1,1,1,1
594,Exist8,1,1,0.123,10,30,1,1,1,1,1,1
595,Exist8,1,1,0.123,12,5.2,1,1,1,1,1,1
596,Exist8,1,1,0.123,12,30,1,1,1,1,1,1
597,Exist8,1,1,0.123,14,5.2,1,1,1,1,1,1
598,Exist8,1,1,0.123,14,30,1,1,1,1,1,1
599,Exist8,1,1,0.123,18,5.2,1,1,1,1,1,1
600,Exist8,1,1,0.123,18,30,1,1,1,1,1,1
601,Exist8,1,1,0.123,20,5.2,1,1,1,1,1,1
602,Exist8,1,1,0.123,20,30,1,1,1,1,1,1
603,Exist8,1,1,0.123,22,5.2,1,1,1,1,1,1
604,Exist8,1,1,0.123,22,30,1,1,1,1,1,1
605,Exist8,1,1,0.123,24,5.2,1,1,1,1,1,1
606,Exist8,1,1,0.123,24,30,1,1,1,1,1,1
607,Exist8,1,1,0.123,26,5.2,1,1,1,1,1,1
608,Exist8,1,1,0.123,26,30,1,1,1,1,1,1
609,Exist8,1,1,0.081,10,5.2,1,1,1,1,1,1
610,Exist8,1,1,0.081,10,30,1,1,1,1,1,1
611,Exist8,1,1,0.081,12,5.2,1,1,1,1,1,1
612,Exist8,1,1,0.081,12,30,1,1,1,1,1,1
613,Exist8,1,1,0.081,14,5.2,1,1,1,1,1,1
614,Exist8,1,1,0.081,14,30,1,1,1,1,1,1
615,Exist8,1,1,0.081,18,5.2,1,1,1,1,1,1
616,Exist8,1,1,0.081,18,30,1,1,1,1,1,1
617,Exist8,1,1,0.081,20,5.2,1,1,1,1,1,1
618,Exist8,1,1,0.081,20,30,1,1,1,1,1,1
619,Exist8,1,1,0.081,22,5.2,1,1,1,1,1,1
620,Exist8,1,1,0.081,22,30,1,1,1,1,1,1
621,Exist8,1,1,0.081,24,5.2,1,1,1,1,1,1
622,Exist8,1,1,0.081,24,30,1,1,1,1,1,1
623,Exist8,1,1,0.081,26,5.2,1,1,1,1,1,1
624,Exist8,1,1,0.081,26,30,1,1,1,1,1,1
625,Exist8,1,1,0.063,10,5.2,1,1,1,1,1,1
626,Exist8,1,1,0.063,10,30,1,1,1,1,1,1
627,Exist8,1,1,0.063,12,5.2,1,1,1,1,1,1
628,Exist8,1,1,0.063,12,30,1,1,1,1,1,1
629,Exist8,1,1,0.063,14,5.2,1,1,1,1,1,1
630,Exist8,1,1,0.063,14,30,1,1,1,1,1,1
631,Exist8,1,1,0.063,18,5.2,1,1,1,1,1,1
632,Exist8,1,1,0.063,18,30,1,1,1,1,1,1
633,Exist8,1,1,0.063,20,5.2,1,1,1,1,1,1
634,Exist8,1,1,0.063,20,30,1,1,1,1,1,1
635,Exist8,1,1,0.063,22,5.2,1,1,1,1,1,1
636,Exist8,1,1,0.063,22,30,1,1,1,1,1,1
637,Exist8,1,1,0.063,24,5.2,1,1,1,1,1,1
638,Exist8,1,1,0.063,24,30,1,1,1,1,1,1
639,Exist8,1,1,0.063,26,5.2,1,1,1,1,1,1
640,Exist8,1,1,0.063,26,30,1,1,1,1,1,1
641,Exist9,1,1,0.15,10,5.2,1,1,1,1,1,1
642,Exist9,1,1,0.15,10,30,1,1,1,1,1,1
643,Exist9,1,1,0.15,12,5.2,1,1,1,1,1,1
644,Exist9,1,1,0.15,12,30,1,1,1,1,1,1
645,Exist9,1,1,0.15,14,5.2,1,1,1,1,1,1
646,Exist9,1,1,0.15,14,30,1,1,1,1,1,1
647,Exist9,1,1,0.15,18,5.2,1,1,1,1,1,1
648,Exist9,1,1,0.15,18,30,1,1,1,1,1,1
649,Exist9,1,1,0.15,20,5.2,1,1,1,1,1,1
650,Exist9,1,1,0.15,20,30,1,1,1,1,1,1
651,Exist9,1,1,0.15,22,5.2,1,1,1,1,1,1
652,Exist9,1,1,0.15,22,30,1,1,1,1,1,1
653,Exist9,1,1,0.15,24,5.2,1,1,1,1,1,1
654,Exist9,1,1,0.15,24,30,1,1,1,1,1,1
655,Exist9,1,1,0.15,26,5.2,1,1,1,1,1,1
656,Exist9,1,1,0.15,26,30,1,1,1,1,1,1
657,Exist9,1,1,0.09,10,5.2,1,1,1,1,1,1
658,Exist9,1,1,0.09,10,30,1,1,1,1,1,1
659,Exist9,1,1,0.09,12,5.2,1,1,1,1,1,1
660,Exist9,1,1,0.09,12,30,1,1,1,1,1,1
661,Exist9,1,1,0.09,14,5.2,1,1,1,1,1,1
662,Exist9,1,1,0.09,14,30,1,1,1,1,1,1
663,Exist9,1,1,0.09,18,5.2,1,1,1,1,1,1
664,Exist9,1,1,0.09,18,30,1,1,1,1,1,1
665,Exist9,1,1,0.09,20,5.2,1,1,1,1,1,1
666,Exist9,1,1,0.09,20,30,1,1,1,1,1,1
667,Exist9,1,1,0.09,22,5.2,1,1,1,1,1,1
668,Exist9,1,1,0.09,22,30,1,1,1,1,1,1
669,Exist9,1,1,0.09,24,5.2,1,1,1,1,1,1
670,Exist9,1,1,0.09,24,30,1,1,1,1,1,1
671,Exist9,1,1,0.09,26,5.2,1,1,1,1,1,1
672,Exist9,1,1,0.09,26,30,1,1,1,1,1,1
673,Exist9,1,1,0.123,10,5.2,1,1,1,1,1,1
674,Exist9,1,1,0.123,10,30,1,1,1,1,1,1
675,Exist9,1,1,0.123,12,5.2,1,1,1,1,1,1
676,Exist9,1,1,0.123,12,30,1,1,1,1,1,1
677,Exist9,1,1,0.123,14,5.2,1,1,1,1,1,1
678,Exist9,1,1,0.123,14,30,1,1,1,1,1,1
679,Exist9,1,1,0.123,18,5.2,1,1,1,1,1,1
680,Exist9,1,1,0.123,18,30,1,1,1,1,1,1
681,Exist9,1,1,0.123,20,5.2,1,1,1,1,1,1
682,Exist9,1,1,0.123,20,30,1,1,1,1,1,1
683,Exist9,1,1,0.123,22,5.2,1,1,1,1,1,1
684,Exist9,1,1,0.123,22,30,1,1,1,1,1,1
685,Exist9,1,1,0.123,24,5.2,1,1,1,1,1,1
686,Exist9,1,1,0.123,24,30,1,1,1,1,1,1
687,Exist9,1,1,0.123,26,5.2,1,1,1,1,1,1
688,Exist9,1,1,0.123,26,30,1,1,1,1,1,1
689,Exist9,1,1,0.081,10,5.2,1,1,1,1,1,1
690,Exist9,1,1,0.081,10,30,1,1,1,1,1,1
691,Exist9,1,1,0.081,12,5.2,1,1,1,1,1,1
692,Exist9,1,1,0.081,12,30,1,1,1,1,1,1
693,Exist9,1,1,0.081,14,5.2,1,1,1,1,1,1
694,Exist9,1,1,0.081,14,30,1,1,1,1,1,1
695,Exist9,1,1,0.081,18,5.2,1,1,1,1,1,1
696,Exist9,1,1,0.081,18,30,1,1,1,1,1,1
697,Exist9,1,1,0.081,20,5.2,1,1,1,1,1,1
698,Exist9,1,1,0.081,20,30,1,1,1,1,1,1
699,Exist9,1,1,0.081,22,5.2,1,1,1,1,1,1
700,Exist9,1,1,0.081,22,30,1,1,1,1,1,1
701,Exist9,1,1,0.081,24,5.2,1,1,1,1,1,1
702,Exist9,1,1,0.081,24,30,1,1,1,1,1,1
703,Exist9,1,1,0.081,26,5.2,1,1,1,1,1,1
704,Exist9,1,1,0.081,26,30,1,1,1,1,1,1
705,Exist9,1,1,0.063,10,5.2,1,1,1,1,1,1
706,Exist9,1,1,0.063,10,30,1,1,1,1,1,1
707,Exist9,1,1,0.063,12,5.2,1,1,1,1,1,1
708,Exist9,1,1,0.063,12,30,1,1,1,1,1,1
709,Exist9,1,1,0.063,14,5.2,1,1,1,1,1,1
710,Exist9,1,1,0.063,14,30,1,1,1,1,1,1
711,Exist9,1,1,0.063,18,5.2,1,1,1,1,1,1
712,Exist9,1,1,0.063,18,30,1,1,1,1,1,1
713,Exist9,1,1,0.063,20,5.2,1,1,1,1,1,1
714,Exist9,1,1,0.063,20,30,1,1,1,1,1,1
715,Exist9,1,1,0.063,22,5.2,1,1,1,1,1,1
716,Exist9,1,1,0.063,22,30,1,1,1,1,1,1
717,Exist9,1,1,0.063,24,5.2,1,1,1,1,1,1
718,Exist9,1,1,0.063,24,30,1,1,1,1,1,1
719,Exist9,1,1,0.063,26,5.2,1,1,1,1,1,1
720,Exist9,1,1,0.063,26,30,1,1,1,1,1,1
721,Exist10,1,1,0.15,10,5.2,1,1,1,1,1,1
722,Exist10,1,1,0.15,10,30,1,1,1,1,1,1
723,Exist10,1,1,0.15,12,5.2,1,1,1,1,1,1
724,Exist10,1,1,0.15,12,30,1,1,1,1,1,1
725,Exist10,1,1,0.15,14,5.2,1,1,1,1,1,1
726,Exist10,1,1,0.15,14,30,1,1,1,1,1,1
727,Exist10,1,1,0.15,18,5.2,1,1,1,1,1,1
728,Exist10,1,1,0.15,18,30,1,1,1,1,1,1
729,Exist10,1,1,0.15,20,5.2,1,1,1,1,1,1
730,Exist10,1,1,0.15,20,30,1,1,1,1,1,1
731,Exist10,1,1,0.15,22,5.2,1,1,1,1,1,1
732,Exist10,1,1,0.15,22,30,1,1,1,1,1,1
733,Exist10,1,1,0.15,24,5.2,1,1,1,1,1,1
734,Exist10,1,1,0.15,24,30,1,1,1,1,1,1
735,Exist10,1,1,0.15,26,5.2,1,1,1,1,1,1
736,Exist10,1,1,0.15,26,30,1,1,1,1,1,1
737,Exist10,1,1,0.09,10,5.2,1,1,1,1,1,1
738,Exist10,1,1,0.09,10,30,1,1,1,1,1,1
739,Exist10,1,1,0.09,12,5.2,1,1,1,1,1,1
740,Exist10,1,1,0.09,12,30,1,1,1,1,1,1
741,Exist10,1,1,0.09,14,5.2,1,1,1,1,1,1
742,Exist10,1,1,0.09,14,30,1,1,1,1,1,1
743,Exist10,1,1,0.09,18,5.2,1,1,1,1,1,1
744,Exist10,1,1,0.09,18,30,1,1,1,1,1,1
745,Exist10,1,1,0.09,20,5.2,1,1,1,1,1,1
746,Exist10,1,1,0.09,20,30,1,1,1,1,1,1
747,Exist10,1,1,0.09,22,5.2,1,1,1,1,1,1
748,Exist10,1,1,0.09,22,30,1,1,1,1,1,1
749,Exist10,1,1,0.09,24,5.2,1,1,1,1,1,1
750,Exist10,1,1,0.09,24,30,1,1,1,1,1,1
751,Exist10,1,1,0.09,26,5.2,1,1,1,1,1,1
752,Exist10,1,1,0.09,26,30,1,1,1,1,1,1
753,Exist10,1,1,0.123,10,5.2,1,1,1,1,1,1
754,Exist10,1,1,0.123,10,30,1,1,1,1,1,1
755,Exist10,1,1,0.123,12,5.2,1,1,1,1,1,1
756,Exist10,1,1,0.123,12,30,1,1,1,1,1,1
757,Exist10,1,1,0.123,14,5.2,1,1,1,1,1,1
758,Exist10,1,1,0.123,14,30,1,1,1,1,1,1
759,Exist10,1,1,0.123,18,5.2,1,1,1,1,1,1
760,Exist10,1,1,0.123,18,30,1,1,1,1,1,1
761,Exist10,1,1,0.123,20,5.2,1,1,1,1,1,1
762,Exist10,1,1,0.123,20,30,1,1,1,1,1,1
763,Exist10,1,1,0.123,22,5.2,1,1,1,1,1,1
764,Exist10,1,1,0.123,22,30,1,1,1,1,1,1
765,Exist10,1,1,0.123,24,5.2,1,1,1,1,1,1
766,Exist10,1,1,0.123,24,30,1,1,1,1,1,1
767,Exist10,1,1,0.123,26,5.2,1,1,1,1,1,1
768,Exist10,1,1,0.123,26,30,1,1,1,1,1,1
769,Exist10,1,1,0.081,10,5.2,1,1,1,1,1,1
770,Exist10,1,1,0.081,10,30,1,1,1,1,1,1
771,Exist10,1,1,0.081,12,5.2,1,1,1,1,1,1
772,Exist10,1,1,0.081,12,30,1,1,1,1,1,1
773,Exist10,1,1,0.081,14,5.2,1,1,1,1,1,1
774,Exist10,1,1,0.081,14,30,1,1,1,1,1,1
775,Exist10,1,1,0.081,18,5.2,1,1,1,1,1,1
776,Exist10,1,1,0.081,18,30,1,1,1,1,1,1
777,Exist10,1,1,0.081,20,5.2,1,1,1,1,1,1
778,Exist10,1,1,0.081,20,30,1,1,1,1,1,1
779,Exist10,1,1,0.081,22,5.2,1,1,1,1,1,1
780,Exist10,1,1,0.081,22,30,1,1,1,1,1,1
781,Exist10,1,1,0.081,24,5.2,1,1,1,1,1,1
782,Exist10,1,1,0.081,24,30,1,1,1,1,1,1
783,Exist10,1,1,0.081,26,5.2,1,1,1,1,1,1
784,Exist10,1,1,0.081,26,30,1,1,1,1,1,1
785,Exist10,1,1,0.063,10,5.2,1,1,1,1,1,1
786,Exist10,1,1,0.063,10,30,1,1,1,1,1,1
787,Exist10,1,1,0.063,12,5.2,1,1,1,1,1,1
788,Exist10,1,1,0.063,12,30,1,1,1,1,1,1
789,Exist10,1,1,0.063,14,5.2,1,1,1,1,1,1
790,Exist10,1,1,0.063,14,30,1,1,1,1,1,1
791,Exist10,1,1,0.063,18,5.2,1,1,1,1,1,1
792,Exist10,1,1,0.063,18,30,1,1,1,1,1,1
793,Exist10,1,1,0.063,20,5.2,1,1,1,1,1,1
794,Exist10,1,1,0.063,20,30,1,1,1,1,1,1
795,Exist10,1,1,0.063,22,5.2,1,1,1,1,1,1
796,Exist10,1,1,0.063,22,30,1,1,1,1,1,1
797,Exist10,1,1,0.063,24,5.2,1,1,1,1,1,1
798,Exist10,1,1,0.063,24,30,1,1,1,1,1,1
799,Exist10,1,1,0.063,26,5.2,1,1,1,1,1,1
800,Exist10,1,1,0.063,26,30,1,1,1,1,1,1
801,Exist11,1,1,0.15,10,5.2,1,1,1,1,1,1
802,Exist11,1,1,0.15,10,30,1,1,1,1,1,1
803,Exist11,1,1,0.15,12,5.2,1,1,1,1,1,1
804,Exist11,1,1,0.15,12,30,1,1,1,1,1,1
805,Exist11,1,1,0.15,14,5.2,1,1,1,1,1,1
806,Exist11,1,1,0.15,14,30,1,1,1,1,1,1
807,Exist11,1,1,0.15,18,5.2,1,1,1,1,1,1
808,Exist11,1,1,0.15,18,30,1,1,1,1,1,1
809,Exist11,1,1,0.15,20,5.2,1,1,1,1,1,1
810,Exist11,1,1,0.15,20,30,1,1,1,1,1,1
811,Exist11,1,1,0.15,22,5.2,1,1,1,1,1,1
812,Exist11,1,1,0.15,22,30,1,1,1,1,1,1
813,Exist11,1,1,0.15,24,5.2,1,1,1,1,1,1
814,Exist11,1,1,0.15,24,30,1,1,1,1,1,1
815,Exist11,1,1,0.15,26,5.2,1,1,1,1,1,1
816,Exist11,1,1,0.15,26,30,1,1,1,1,1,1
817,Exist11,1,1,0.09,10,5.2,1,1,1,1,1,1
818,Exist11,1,1,0.09,10,30,1,1,1,1,1,1
819,Exist11,1,1,0.09,12,5.2,1,1,1,1,1,1
820,Exist11,1,1,0.09,12,30,1,1,1,1,1,1
821,Exist11,1,1,0.09,14,5.2,1,1,1,1,1,1
822,Exist11,1,1,0.09,14,30,1,1,1,1,1,1
823,Exist11,1,1,0.09,18,5.2,1,1,1,1,1,1
824,Exist11,1,1,0.09,18,30,1,1,1,1,1,1
825,Exist11,1,1,0.09,20,5.2,1,1,1,1,1,1
826,Exist11,1,1,0.09,20,30,1,1,1,1,1,1
827,Exist11,1,1,0.09,22,5.2,1,1,1,1,1,1
828,Exist11,1,1,0.09,22,30,1,1,1,1,1,1
829,Exist11,1,1,0.09,24,5.2,1,1,1,1,1,1
830,Exist11,1,1,0.09,24,30,1,1,1,1,1,1
831,Exist11,1,1,0.09,26,5.2,1,1,1,1,1,1
832,Exist11,1,1,0.09,26,30,1,1,1,1,1,1
833,Exist11,1,1,0.123,10,5.2,1,1,1,1,1,1
834,Exist11,1,1,0.123,10,30,1,1,1,1,1,1
835,Exist11,1,1,0.123,12,5.2,1,1,1,1,1,1
836,Exist11,1,1,0.123,12,30,1,1,1,1,1,1
837,Exist11,1,1,0.123,14,5.2,1,1,1,1,1,1
838,Exist11,1,1,0.123,14,30,1,1,1,1,1,1
839,Exist11,1,1,0.123,18,5.2,1,1,1,1,1,1
840,Exist11,1,1,0.123,18,30,1,1,1,1,1,1
841,Exist11,1,1,0.123,20,5.2,1,1,1,1,1,1
842,Exist11,1,1,0.123,20,30,1,1,1,1,1,1
843,Exist11,1,1,0.123,22,5.2,1,1,1,1,1,1
844,Exist11,1,1,0.123,22,30,1,1,1,1,1,1
845,Exist11,1,1,0.123,24,5.2,1,1,1,1,1,1
846,Exist11,1,1,0.123,24,30,1,1,1,1,1,1
847,Exist11,1,1,0.123,26,5.2,1,1,1,1,1,1
848,Exist11,1,1,0.123,26,30,1,1,1,1,1,1
849,Exist11,1,1,0.081,10,5.2,1,1,1,1,1,1
850,Exist11,1,1,0.081,10,30,1,1,1,1,1,1
851,Exist11,1,1,0.081,12,5.2,1,1,1,1,1,1
852,Exist11,1,1,0.081,12,30,1,1,1,1,1,1
853,Exist11,1,1,0.081,14,5.2,1,1,1,1,1,1
854,Exist11,1,1,0.081,14,30,1,1,1,1,1,1
855,Exist11,1,1,0.081,18,5.2,1,1,1,1,1,1
856,Exist11,1,1,0.081,18,30,1,1,1,1,1,1
857,Exist11,1,1,0.081,20,5.2,1,1,1,1,1,1
858,Exist11,1,1,0.081,20,30,1,1,1,1,1,1
859,Exist11,1,1,0.081,22,5.2,1,1,1,1,1,1
860,Exist11,1,1,0.081,22,30,1,1,1,1,1,1
861,Exist11,1,1,0.081,24,5.2,1,1,1,1,1,1
862,Exist11,1,1,0.081,24,30,1,1,1,1,1,1
