Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
424,Exist7,1,1,0.15,7.5,30,1,1,1,1,1,1
425,Exist7,1,1,0.15,10,5.2,1,1,1,1,1,1
426,Exist7,1,1,0.15,10,30,1,1,1,1,1,1
427,Exist7,1,1,0.15,12,5.2,1,1,1,1,1,1
428,Exist7,1,1,0.15,12,30,1,1,1,1,1,1
429,Exist7,1,1,0.15,14,5.2,1,1,1,1,1,1
430,Exist7,1,1,0.15,14,30,1,1,1,1,1,1
431,Exist7,1,1,0.15,15,5.2,1,1,1,1,1,1
432,Exist7,1,1,0.15,15,30,1,1,1,1,1,1
433,Exist7,1,1,0.15,18,5.2,1,1,1,1,1,1
434,Exist7,1,1,0.15,18,30,1,1,1,1,1,1
435,Exist7,1,1,0.09,5,5.2,1,1,1,1,1,1
436,Exist7,1,1,0.09,5,30,1,1,1,1,1,1
437,Exist7,1,1,0.09,7.5,5.2,1,1,1,1,1,1
438,Exist7,1,1,0.09,7.5,30,1,1,1,1,1,1
439,Exist7,1,1,0.09,10,5.2,1,1,1,1,1,1
440,Exist7,1,1,0.09,10,30,1,1,1,1,1,1
441,Exist7,1,1,0.09,12,5.2,1,1,1,1,1,1
442,Exist7,1,1,0.09,12,30,1,1,1,1,1,1
443,Exist7,1,1,0.09,14,5.2,1,1,1,1,1,1
444,Exist7,1,1,0.09,14,30,1,1,1,1,1,1
445,Exist7,1,1,0.09,15,5.2,1,1,1,1,1,1
446,Exist7,1,1,0.09,15,30,1,1,1,1,1,1
447,Exist7,1,1,0.09,18,5.2,1,1,1,1,1,1
448,Exist7,1,1,0.09,18,30,1,1,1,1,1,1
449,Exist7,1,1,0.123,5,5.2,1,1,1,1,1,1
450,Exist7,1,1,0.123,5,30,1,1,1,1,1,1
451,Exist7,1,1,0.123,7.5,5.2,1,1,1,1,1,1
452,Exist7,1,1,0.123,7.5,30,1,1,1,1,1,1
453,Exist7,1,1,0.123,10,5.2,1,1,1,1,1,1
454,Exist7,1,1,0.123,10,30,1,1,1,1,1,1
455,Exist7,1,1,0.123,12,5.2,1,1,1,1,1,1
456,Exist7,1,1,0.123,12,30,1,1,1,1,1,1
457,Exist7,1,1,0.123,14,5.2,1,1,1,1,1,1
458,Exist7,1,1,0.123,14,30,1,1,1,1,1,1
459,Exist7,1,1,0.123,15,5.2,1,1,1,1,1,1
460,Exist7,1,1,0.123,15,30,1,1,1,1,1,1
461,Exist7,1,1,0.123,18,5.2,1,1,1,1,1,1
462,Exist7,1,1,0.123,18,30,1,1,1,1,1,1
463,Exist7,1,1,0.0738,5,5.2,1,1,1,1,1,1
464,Exist7,1,1,0.0738,5,30,1,1,1,1,1,1
465,Exist7,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
466,Exist7,1,1,0.0738,7.5,30,1,1,1,1,1,1
467,Exist7,1,1,0.0738,10,5.2,1,1,1,1,1,1
468,Exist7,1,1,0.0738,10,30,1,1,1,1,1,1
469,Exist7,1,1,0.0738,12,5.2,1,1,1,1,1,1
470,Exist7,1,1,0.0738,12,30,1,1,1,1,1,1
471,Exist7,1,1,0.0738,14,5.2,1,1,1,1,1,1
472,Exist7,1,1,0.0738,14,30,1,1,1,1,1,1
473,Exist7,1,1,0.0738,15,5.2,1,1,1,1,1,1
474,Exist7,1,1,0.0738,15,30,1,1,1,1,1,1
475,Exist7,1,1,0.0738,18,5.2,1,1,1,1,1,1
476,Exist7,1,1,0.0738,18,30,1,1,1,1,1,1
477,Exist7,1,1,0.063,5,5.2,1,1,1,1,1,1
478,Exist7,1,1,0.063,5,30,1,1,1,1,1,1
479,Exist7,1,1,0.063,7.5,5.2,1,1,1,1,1,1
480,Exist7,1,1,0.063,7.5,30,1,1,1,1,1,1
481,Exist7,1,1,0.063,10,5.2,1,1,1,1,1,1
482,Exist7,1,1,0.063,10,30,1,1,1,1,1,1
483,Exist7,1,1,0.063,12,5.2,1,1,1,1,1,1
484,Exist7,1,1,0.063,12,30,1,1,1,1,1,1
485,Exist7,1,1,0.063,14,5.2,1,1,1,1,1,1
486,Exist7,1,1,0.063,14,30,1,1,1,1,1,1
487,Exist7,1,1,0.063,15,5.2,1,1,1,1,1,1
488,Exist7,1,1,0.063,15,30,1,1,1,1,1,1
489,Exist7,1,1,0.063,18,5.2,1,1,1,1,1,1
490,Exist7,1,1,0.063,18,30,1,1,1,1,1,1
491,Exist8,1,1,0.15,5,5.2,1,1,1,1,1,1
492,Exist8,1,1,0.15,5,30,1,1,1,1,1,1
493,Exist8,1,1,0.15,7.5,5.2,1,1,1,1,1,1
494,Exist8,1,1,0.15,7.5,30,1,1,1,1,1,1
495,Exist8,1,1,0.15,10,5.2,1,1,1,1,1,1
496,Exist8,1,1,0.15,10,30,1,1,1,1,1,1
497,Exist8,1,1,0.15,12,5.2,1,1,1,1,1,1
498,Exist8,1,1,0.15,12,30,1,1,1,1,1,1
499,Exist8,1,1,0.15,14,5.2,1,1,1,1,1,1
500,Exist8,1,1,0.15,14,30,1,1,1,1,1,1
501,Exist8,1,1,0.15,15,5.2,1,1,1,1,1,1
502,Exist8,1,1,0.15,15,30,1,1,1,1,1,1
503,Exist8,1,1,0.15,18,5.2,1,1,1,1,1,1
504,Exist8,1,1,0.15,18,30,1,1,1,1,1,1
505,Exist8,1,1,0.09,5,5.2,1,1,1,1,1,1
506,Exist8,1,1,0.09,5,30,1,1,1,1,1,1
507,Exist8,1,1,0.09,7.5,5.2,1,1,1,1,1,1
508,Exist8,1,1,0.09,7.5,30,1,1,1,1,1,1
509,Exist8,1,1,0.09,10,5.2,1,1,1,1,1,1
510,Exist8,1,1,0.09,10,30,1,1,1,1,1,1
511,Exist8,1,1,0.09,12,5.2,1,1,1,1,1,1
512,Exist8,1,1,0.09,12,30,1,1,1,1,1,1
513,Exist8,1,1,0.09,14,5.2,1,1,1,1,1,1
514,Exist8,1,1,0.09,14,30,1,1,1,1,1,1
515,Exist8,1,1,0.09,15,5.2,1,1,1,1,1,1
516,Exist8,1,1,0.09,15,30,1,1,1,1,1,1
517,Exist8,1,1,0.09,18,5.2,1,1,1,1,1,1
518,Exist8,1,1,0.09,18,30,1,1,1,1,1,1
519,Exist8,1,1,0.123,5,5.2,1,1,1,1,1,1
520,Exist8,1,1,0.123,5,30,1,1,1,1,1,1
521,Exist8,1,1,0.123,7.5,5.2,1,1,1,1,1,1
522,Exist8,1,1,0.123,7.5,30,1,1,1,1,1,1
523,Exist8,1,1,0.123,10,5.2,1,1,1,1,1,1
524,Exist8,1,1,0.123,10,30,1,1,1,1,1,1
525,Exist8,1,1,0.123,12,5.2,1,1,1,1,1,1
526,Exist8,1,1,0.123,12,30,1,1,1,1,1,1
527,Exist8,1,1,0.123,14,5.2,1,1,1,1,1,1
528,Exist8,1,1,0.123,14,30,1,1,1,1,1,1
529,Exist8,1,1,0.123,15,5.2,1,1,1,1,1,1
530,Exist8,1,1,0.123,15,30,1,1,1,1,1,1
531,Exist8,1,1,0.123,18,5.2,1,1,1,1,1,1
532,Exist8,1,1,0.123,18,30,1,1,1,1,1,1
533,Exist8,1,1,0.0738,5,5.2,1,1,1,1,1,1
534,Exist8,1,1,0.0738,5,30,1,1,1,1,1,1
535,Exist8,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
536,Exist8,1,1,0.0738,7.5,30,1,1,1,1,1,1
537,Exist8,1,1,0.0738,10,5.2,1,1,1,1,1,1
538,Exist8,1,1,0.0738,10,30,1,1,1,1,1,1
539,Exist8,1,1,0.0738,12,5.2,1,1,1,1,1,1
540,Exist8,1,1,0.0738,12,30,1,1,1,1,1,1
541,Exist8,1,1,0.0738,14,5.2,1,1,1,1,1,1
542,Exist8,1,1,0.0738,14,30,1,1,1,1,1,1
543,Exist8,1,1,0.0738,15,5.2,1,1,1,1,1,1
544,Exist8,1,1,0.0738,15,30,1,1,1,1,1,1
545,Exist8,1,1,0.0738,18,5.2,1,1,1,1,1,1
546,Exist8,1,1,0.0738,18,30,1,1,1,1,1,1
547,Exist8,1,1,0.063,5,5.2,1,1,1,1,1,1
548,Exist8,1,1,0.063,5,30,1,1,1,1,1,1
549,Exist8,1,1,0.063,7.5,5.2,1,1,1,1,1,1
550,Exist8,1,1,0.063,7.5,30,1,1,1,1,1,1
551,Exist8,1,1,0.063,10,5.2,1,1,1,1,1,1
552,Exist8,1,1,0.063,10,30,1,1,1,1,1,1
553,Exist8,1,1,0.063,12,5.2,1,1,1,1,1,1
554,Exist8,1,1,0.063,12,30,1,1,1,1,1,1
555,Exist8,1,1,0.063,14,5.2,1,1,1,1,1,1
556,Exist8,1,1,0.063,14,30,1,1,1,1,1,1
557,Exist8,1,1,0.063,15,5.2,1,1,1,1,1,1
558,Exist8,1,1,0.063,15,30,1,1,1,1,1,1
559,Exist8,1,1,0.063,18,5.2,1,1,1,1,1,1
560,Exist8,1,1,0.063,18,30,1,1,1,1,1,1
561,Exist9,1,1,0.15,5,5.2,1,1,1,1,1,1
562,Exist9,1,1,0.15,5,30,1,1,1,1,1,1
563,Exist9,1,1,0.15,7.5,5.2,1,1,1,1,1,1
564,Exist9,1,1,0.15,7.5,30,1,1,1,1,1,1
565,Exist9,1,1,0.15,10,5.2,1,1,1,1,1,1
566,Exist9,1,1,0.15,10,30,1,1,1,1,1,1
567,Exist9,1,1,0.15,12,5.2,1,1,1,1,1,1
568,Exist9,1,1,0.15,12,30,1,1,1,1,1,1
569,Exist9,1,1,0.15,14,5.2,1,1,1,1,1,1
570,Exist9,1,1,0.15,14,30,1,1,1,1,1,1
571,Exist9,1,1,0.15,15,5.2,1,1,1,1,1,1
572,Exist9,1,1,0.15,15,30,1,1,1,1,1,1
573,Exist9,1,1,0.15,18,5.2,1,1,1,1,1,1
574,Exist9,1,1,0.15,18,30,1,1,1,1,1,1
575,Exist9,1,1,0.09,5,5.2,1,1,1,1,1,1
576,Exist9,1,1,0.09,5,30,1,1,1,1,1,1
577,Exist9,1,1,0.09,7.5,5.2,1,1,1,1,1,1
578,Exist9,1,1,0.09,7.5,30,1,1,1,1,1,1
579,Exist9,1,1,0.09,10,5.2,1,1,1,1,1,1
580,Exist9,1,1,0.09,10,30,1,1,1,1,1,1
581,Exist9,1,1,0.09,12,5.2,1,1,1,1,1,1
582,Exist9,1,1,0.09,12,30,1,1,1,1,1,1
583,Exist9,1,1,0.09,14,5.2,1,1,1,1,1,1
584,Exist9,1,1,0.09,14,30,1,1,1,1,1,1
585,Exist9,1,1,0.09,15,5.2,1,1,1,1,1,1
586,Exist9,1,1,0.09,15,30,1,1,1,1,1,1
587,Exist9,1,1,0.09,18,5.2,1,1,1,1,1,1
588,Exist9,1,1,0.09,18,30,1,1,1,1,1,1
589,Exist9,1,1,0.123,5,5.2,1,1,1,1,1,1
590,Exist9,1,1,0.123,5,30,1,1,1,1,1,1
591,Exist9,1,1,0.123,7.5,5.2,1,1,1,1,1,1
592,Exist9,1,1,0.123,7.5,30,1,1,1,1,1,1
593,Exist9,1,1,0.123,10,5.2,1,1,1,1,1,1
594,Exist9,1,1,0.123,10,30,1,1,1,1,1,1
595,Exist9,1,1,0.123,12,5.2,1,1,1,1,1,1
596,Exist9,1,1,0.123,12,30,1,1,1,1,1,1
597,Exist9,1,1,0.123,14,5.2,1,1,1,1,1,1
598,Exist9,1,1,0.123,14,30,1,1,1,1,1,1
599,Exist9,1,1,0.123,15,5.2,1,1,1,1,1,1
600,Exist9,1,1,0.123,15,30,1,1,1,1,1,1
601,Exist9,1,1,0.123,18,5.2,1,1,1,1,1,1
602,Exist9,1,1,0.123,18,30,1,1,1,1,1,1
603,Exist9,1,1,0.0738,5,5.2,1,1,1,1,1,1
604,Exist9,1,1,0.0738,5,30,1,1,1,1,1,1
605,Exist9,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
606,Exist9,1,1,0.0738,7.5,30,1,1,1,1,1,1
607,Exist9,1,1,0.0738,10,5.2,1,1,1,1,1,1
608,Exist9,1,1,0.0738,10,30,1,1,1,1,1,1
609,Exist9,1,1,0.0738,12,5.2,1,1,1,1,1,1
610,Exist9,1,1,0.0738,12,30,1,1,1,1,1,1
611,Exist9,1,1,0.0738,14,5.2,1,1,1,1,1,1
612,Exist9,1,1,0.0738,14,30,1,1,1,1,1,1
613,Exist9,1,1,0.0738,15,5.2,1,1,1,1,1,1
614,Exist9,1,1,0.0738,15,30,1,1,1,1,1,1
615,Exist9,1,1,0.0738,18,5.2,1,1,1,1,1,1
616,Exist9,1,1,0.0738,18,30,1,1,1,1,1,1
617,Exist9,1,1,0.063,5,5.2,1,1,1,1,1,1
618,Exist9,1,1,0.063,5,30,1,1,1,1,1,1
619,Exist9,1,1,0.063,7.5,5.2,1,1,1,1,1,1
620,Exist9,1,1,0.063,7.5,30,1,1,1,1,1,1
621,Exist9,1,1,0.063,10,5.2,1,1,1,1,1,1
622,Exist9,1,1,0.063,10,30,1,1,1,1,1,1
623,Exist9,1,1,0.063,12,5.2,1,1,1,1,1,1
624,Exist9,1,1,0.063,12,30,1,1,1,1,1,1
625,Exist9,1,1,0.063,14,5.2,1,1,1,1,1,1
626,Exist9,1,1,0.063,14,30,1,1,1,1,1,1
627,Exist9,1,1,0.063,15,5.2,1,1,1,1,1,1
628,Exist9,1,1,0.063,15,30,1,1,1,1,1,1
629,Exist9,1,1,0.063,18,5.2,1,1,1,1,1,1
630,Exist9,1,1,0.063,18,30,1,1,1,1,1,1
631,Exist10,1,1,0.15,5,5.2,1,1,1,1,1,1
632,Exist10,1,1,0.15,5,30,1,1,1,1,1,1
633,Exist10,1,1,0.15,7.5,5.2,1,1,1,1,1,1
634,Exist10,1,1,0.15,7.5,30,1,1,1,1,1,1
635,Exist10,1,1,0.15,10,5.2,1,1,1,1,1,1
636,Exist10,1,1,0.15,10,30,1,1,1,1,1,1
637,Exist10,1,1,0.15,12,5.2,1,1,1,1,1,1
638,Exist10,1,1,0.15,12,30,1,1,1,1,1,1
639,Exist10,1,1,0.15,14,5.2,1,1,1,1,1,1
640,Exist10,1,1,0.15,14,30,1,1,1,1,1,1
641,Exist10,1,1,0.15,15,5.2,1,1,1,1,1,1
642,Exist10,1,1,0.15,15,30,1,1,1,1,1,1
643,Exist10,1,1,0.15,18,5.2,1,1,1,1,1,1
644,Exist10,1,1,0.15,18,30,1,1,1,1,1,1
645,Exist10,1,1,0.09,5,5.2,1,1,1,1,1,1
646,Exist10,1,1,0.09,5,30,1,1,1,1,1,1
647,Exist10,1,1,0.09,7.5,5.2,1,1,1,1,1,1
648,Exist10,1,1,0.09,7.5,30,1,1,1,1,1,1
649,Exist10,1,1,0.09,10,5.2,1,1,1,1,1,1
650,Exist10,1,1,0.09,10,30,1,1,1,1,1,1
651,Exist10,1,1,0.09,12,5.2,1,1,1,1,1,1
652,Exist10,1,1,0.09,12,30,1,1,1,1,1,1
653,Exist10,1,1,0.09,14,5.2,1,1,1,1,1,1
654,Exist10,1,1,0.09,14,30,1,1,1,1,1,1
655,Exist10,1,1,0.09,15,5.2,1,1,1,1,1,1
656,Exist10,1,1,0.09,15,30,1,1,1,1,1,1
657,Exist10,1,1,0.09,18,5.2,1,1,1,1,1,1
658,Exist10,1,1,0.09,18,30,1,1,1,1,1,1
659,Exist10,1,1,0.123,5,5.2,1,1,1,1,1,1
660,Exist10,1,1,0.123,5,30,1,1,1,1,1,1
661,Exist10,1,1,0.123,7.5,5.2,1,1,1,1,1,1
662,Exist10,1,1,0.123,7.5,30,1,1,1,1,1,1
663,Exist10,1,1,0.123,10,5.2,1,1,1,1,1,1
664,Exist10,1,1,0.123,10,30,1,1,1,1,1,1
665,Exist10,1,1,0.123,12,5.2,1,1,1,1,1,1
666,Exist10,1,1,0.123,12,30,1,1,1,1,1,1
667,Exist10,1,1,0.123,14,5.2,1,1,1,1,1,1
668,Exist10,1,1,0.123,14,30,1,1,1,1,1,1
669,Exist10,1,1,0.123,15,5.2,1,1,1,1,1,1
670,Exist10,1,1,0.123,15,30,1,1,1,1,1,1
671,Exist10,1,1,0.123,18,5.2,1,1,1,1,1,1
672,Exist10,1,1,0.123,18,30,1,1,1,1,1,1
673,Exist10,1,1,0.0738,5,5.2,1,1,1,1,1,1
674,Exist10,1,1,0.0738,5,30,1,1,1,1,1,1
675,Exist10,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
676,Exist10,1,1,0.0738,7.5,30,1,1,1,1,1,1
677,Exist10,1,1,0.0738,10,5.2,1,1,1,1,1,1
678,Exist10,1,1,0.0738,10,30,1,1,1,1,1,1
679,Exist10,1,1,0.0738,12,5.2,1,1,1,1,1,1
680,Exist10,1,1,0.0738,12,30,1,1,1,1,1,1
681,Exist10,1,1,0.0738,14,5.2,1,1,1,1,1,1
682,Exist10,1,1,0.0738,14,30,1,1,1,1,1,1
683,Exist10,1,1,0.0738,15,5.2,1,1,1,1,1,1
684,Exist10,1,1,0.0738,15,30,1,1,1,1,1,1
685,Exist10,1,1,0.0738,18,5.2,1,1,1,1,1,1
686,Exist10,1,1,0.0738,18,30,1,1,1,1,1,1
687,Exist10,1,1,0.063,5,5.2,1,1,1,1,1,1
688,Exist10,1,1,0.063,5,30,1,1,1,1,1,1
689,Exist10,1,1,0.063,7.5,5.2,1,1,1,1,1,1
690,Exist10,1,1,0.063,7.5,30,1,1,1,1,1,1
691,Exist10,1,1,0.063,10,5.2,1,1,1,1,1,1
692,Exist10,1,1,0.063,10,30,1,1,1,1,1,1
693,Exist10,1,1,0.063,12,5.2,1,1,1,1,1,1
694,Exist10,1,1,0.063,12,30,1,1,1,1,1,1
695,Exist10,1,1,0.063,14,5.2,1,1,1,1,1,1
696,Exist10,1,1,0.063,14,30,1,1,1,1,1,1
697,Exist10,1,1,0.063,15,5.2,1,1,1,1,1,1
698,Exist10,1,1,0.063,15,30,1,1,1,1,1,1
699,Exist10,1,1,0.063,18,5.2,1,1,1,1,1,1
700,Exist10,1,1,0.063,18,30,1,1,1,1,1,1
701,Exist11,1,1,0.15,5,5.2,1,1,1,1,1,1
702,Exist11,1,1,0.15,5,30,1,1,1,1,1,1
703,Exist11,1,1,0.15,7.5,5.2,1,1,1,1,1,1
704,Exist11,1,1,0.15,7.5,30,1,1,1,1,1,1
705,Exist11,1,1,0.15,10,5.2,1,1,1,1,1,1
706,Exist11,1,1,0.15,10,30,1,1,1,1,1,1
707,Exist11,1,1,0.15,12,5.2,1,1,1,1,1,1
708,Exist11,1,1,0.15,12,30,1,1,1,1,1,1
709,Exist11,1,1,0.15,14,5.2,1,1,1,1,1,1
710,Exist11,1,1,0.15,14,30,1,1,1,1,1,1
711,Exist11,1,1,0.15,15,5.2,1,1,1,1,1,1
712,Exist11,1,1,0.15,15,30,1,1,1,1,1,1
713,Exist11,1,1,0.15,18,5.2,1,1,1,1,1,1
714,Exist11,1,1,0.15,18,30,1,1,1,1,1,1
715,Exist11,1,1,0.09,5,5.2,1,1,1,1,1,1
716,Exist11,1,1,0.09,5,30,1,1,1,1,1,1
717,Exist11,1,1,0.09,7.5,5.2,1,1,1,1,1,1
718,Exist11,1,1,0.09,7.5,30,1,1,1,1,1,1
719,Exist11,1,1,0.09,10,5.2,1,1,1,1,1,1
720,Exist11,1,1,0.09,10,30,1,1,1,1,1,1
721,Exist11,1,1,0.09,12,5.2,1,1,1,1,1,1
722,Exist11,1,1,0.09,12,30,1,1,1,1,1,1
723,Exist11,1,1,0.09,14,5.2,1,1,1,1,1,1
724,Exist11,1,1,0.09,14,30,1,1,1,1,1,1
725,Exist11,1,1,0.09,15,5.2,1,1,1,1,1,1
726,Exist11,1,1,0.09,15,30,1,1,1,1,1,1
727,Exist11,1,1,0.09,18,5.2,1,1,1,1,1,1
728,Exist11,1,1,0.09,18,30,1,1,1,1,1,1
729,Exist11,1,1,0.123,5,5.2,1,1,1,1,1,1
730,Exist11,1,1,0.123,5,30,1,1,1,1,1,1
731,Exist11,1,1,0.123,7.5,5.2,1,1,1,1,1,1
732,Exist11,1,1,0.123,7.5,30,1,1,1,1,1,1
733,Exist11,1,1,0.123,10,5.2,1,1,1,1,1,1
734,Exist11,1,1,0.123,10,30,1,1,1,1,1,1
735,Exist11,1,1,0.123,12,5.2,1,1,1,1,1,1
736,Exist11,1,1,0.123,12,30,1,1,1,1,1,1
737,Exist11,1,1,0.123,14,5.2,1,1,1,1,1,1
738,Exist11,1,1,0.123,14,30,1,1,1,1,1,1
739,Exist11,1,1,0.123,15,5.2,1,1,1,1,1,1
740,Exist11,1,1,0.123,15,30,1,1,1,1,1,1
741,Exist11,1,1,0.123,18,5.2,1,1,1,1,1,1
742,Exist11,1,1,0.123,18,30,1,1,1,1,1,1
743,Exist11,1,1,0.0738,5,5.2,1,1,1,1,1,1
744,Exist11,1,1,0.0738,5,30,1,1,1,1,1,1
745,Exist11,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
746,Exist11,1,1,0.0738,7.5,30,1,1,1,1,1,1
747,Exist11,1,1,0.0738,10,5.2,1,1,1,1,1,1
748,Exist11,1,1,0.0738,10,30,1,1,1,1,1,1
749,Exist11,1,1,0.0738,12,5.2,1,1,1,1,1,1
750,Exist11,1,1,0.0738,12,30,1,1,1,1,1,1
751,Exist11,1,1,0.0738,14,5.2,1,1,1,1,1,1
752,Exist11,1,1,0.0738,14,30,1,1,1,1,1,1
753,Exist11,1,1,0.0738,15,5.2,1,1,1,1,1,1
754,Exist11,1,1,0.0738,15,30,1,1,1,1,1,1
755,Exist11,1,1,0.0738,18,5.2,1,1,1,1,1,1
756,Exist11,1,1,0.0738,18,30,1,1,1,1,1,1
757,Exist11,1,1,0.063,5,5.2,1,1,1,1,1,1
758,Exist11,1,1,0.063,5,30,1,1,1,1,1,1
759,Exist11,1,1,0.063,7.5,5.2,1,1,1,1,1,1
760,Exist11,1,1,0.063,7.5,30,1,1,1,1,1,1
761,Exist11,1,1,0.063,10,5.2,1,1,1,1,1,1
762,Exist11,1,1,0.063,10,30,1,1,1,1,1,1
763,Exist11,1,1,0.063,12,5.2,1,1,1,1,1,1
764,Exist11,1,1,0.063,12,30,1,1,1,1,1,1
765,Exist11,1,1,0.063,14,5.2,1,1,1,1,1,1
766,Exist11,1,1,0.063,14,30,1,1,1,1,1,1
767,Exist11,1,1,0.063,15,5.2,1,1,1,1,1,1
768,Exist11,1,1,0.063,15,30,1,1,1,1,1,1
769,Exist11,1,1,0.063,18,5.2,1,1,1,1,1,1
770,Exist11,1,1,0.063,18,30,1,1,1,1,1,1
771,Exist12,1,1,0.15,5,5.2,1,1,1,1,1,1
772,Exist12,1,1,0.15,5,30,1,1,1,1,1,1
773,Exist12,1,1,0.15,7.5,5.2,1,1,1,1,1,1
774,Exist12,1,1,0.15,7.5,30,1,1,1,1,1,1
775,Exist12,1,1,0.15,10,5.2,1,1,1,1,1,1
776,Exist12,1,1,0.15,10,30,1,1,1,1,1,1
777,Exist12,1,1,0.15,12,5.2,1,1,1,1,1,1
778,Exist12,1,1,0.15,12,30,1,1,1,1,1,1
779,Exist12,1,1,0.15,14,5.2,1,1,1,1,1,1
780,Exist12,1,1,0.15,14,30,1,1,1,1,1,1
781,Exist12,1,1,0.15,15,5.2,1,1,1,1,1,1
782,Exist12,1,1,0.15,15,30,1,1,1,1,1,1
783,Exist12,1,1,0.15,18,5.2,1,1,1,1,1,1
784,Exist12,1,1,0.15,18,30,1,1,1,1,1,1
785,Exist12,1,1,0.09,5,5.2,1,1,1,1,1,1
786,Exist12,1,1,0.09,5,30,1,1,1,1,1,1
787,Exist12,1,1,0.09,7.5,5.2,1,1,1,1,1,1
788,Exist12,1,1,0.09,7.5,30,1,1,1,1,1,1
789,Exist12,1,1,0.09,10,5.2,1,1,1,1,1,1
790,Exist12,1,1,0.09,10,30,1,1,1,1,1,1
791,Exist12,1,1,0.09,12,5.2,1,1,1,1,1,1
792,Exist12,1,1,0.09,12,30,1,1,1,1,1,1
793,Exist12,1,1,0.09,14,5.2,1,1,1,1,1,1
794,Exist12,1,1,0.09,14,30,1,1,1,1,1,1
795,Exist12,1,1,0.09,15,5.2,1,1,1,1,1,1
796,Exist12,1,1,0.09,15,30,1,1,1,1,1,1
797,Exist12,1,1,0.09,18,5.2,1,1,1,1,1,1
798,Exist12,1,1,0.09,18,30,1,1,1,1,1,1
799,Exist12,1,1,0.123,5,5.2,1,1,1,1,1,1
800,Exist12,1,1,0.123,5,30,1,1,1,1,1,1
801,Exist12,1,1,0.123,7.5,5.2,1,1,1,1,1,1
802,Exist12,1,1,0.123,7.5,30,1,1,1,1,1,1
803,Exist12,1,1,0.123,10,5.2,1,1,1,1,1,1
804,Exist12,1,1,0.123,10,30,1,1,1,1,1,1
805,Exist12,1,1,0.123,12,5.2,1,1,1,1,1,1
806,Exist12,1,1,0.123,12,30,1,1,1,1,1,1
807,Exist12,1,1,0.123,14,5.2,1,1,1,1,1,1
808,Exist12,1,1,0.123,14,30,1,1,1,1,1,1
809,Exist12,1,1,0.123,15,5.2,1,1,1,1,1,1
810,Exist12,1,1,0.123,15,30,1,1,1,1,1,1
811,Exist12,1,1,0.123,18,5.2,1,1,1,1,1,1
812,Exist12,1,1,0.123,18,30,1,1,1,1,1,1
813,Exist12,1,1,0.0738,5,5.2,1,1,1,1,1,1
814,Exist12,1,1,0.0738,5,30,1,1,1,1,1,1
815,Exist12,1,1,0.0738,7.5,5.2,1,1,1,1,1,1
816,Exist12,1,1,0.0738,7.5,30,1,1,1,1,1,1
817,Exist12,1,1,0.0738,10,5.2,1,1,1,1,1,1
818,Exist12,1,1,0.0738,10,30,1,1,1,1,1,1
819,Exist12,1,1,0.0738,12,5.2,1,1,1,1,1,1
820,Exist12,1,1,0.0738,12,30,1,1,1,1,1,1
821,Exist12,1,1,0.0738,14,5.2,1,1,1,1,1,1
822,Exist12,1,1,0.0738,14,30,1,1,1,1,1,1
823,Exist12,1,1,0.0738,15,5.2,1,1,1,1,1,1
824,Exist12,1,1,0.0738,15,30,1,1,1,1,1,1
825,Exist12,1,1,0.0738,18,5.2,1,1,1,1,1,1
826,Exist12,1,1,0.0738,18,30,1,1,1,1,1,1
827,Exist12,1,1,0.063,5,5.2,1,1,1,1,1,1
828,Exist12,1,1,0.063,5,30,1,1,1,1,1,1
829,Exist12,1,1,0.063,7.5,5.2,1,1,1,1,1,1
830,Exist12,1,1,0.063,7.5,30,1,1,1,1,1,1
831,Exist12,1,1,0.063,10,5.2,1,1,1,1,1,1
832,Exist12,1,1,0.063,10,30,1,1,1,1,1,1
833,Exist12,1,1,0.063,12,5.2,1,1,1,1,1,1
834,Exist12,1,1,0.063,12,30,1,1,1,1,1,1
835,Exist12,1,1,0.063,14,5.2,1,1,1,1,1,1
836,Exist12,1,1,0.063,14,30,1,1,1,1,1,1
837,Exist12,1,1,0.063,15,5.2,1,1,1,1,1,1
838,Exist12,1,1,0.063,15,30,1,1,1,1,1,1
839,Exist12,1,1,0.063,18,5.2,1,1,1,1,1,1
840,Exist12,1,1,0.063,18,30,1,1,1,1,1,1
841,Exist13,1,1,0.15,5,5.2,1,1,1,1,1,1
842,Exist13,1,1,0.15,5,30,1,1,1,1,1,1
843,Exist13,1,1,0.15,7.5,5.2,1,1,1,1,1,1
844,Exist13,1,1,0.15,7.5,30,1,1,1,1,1,1
845,Exist13,1,1,0.15,10,5.2,1,1,1,1,1,1
846,Exist13,1,1,0.15,10,30,1,1,1,1,1,1
847,Exist13,1,1,0.15,12,5.2,1,1,1,1,1,1
848,Exist13,1,1,0.15,12,30,1,1,1,1,1,1
849,Exist13,1,1,0.15,14,5.2,1,1,1,1,1,1
850,Exist13,1,1,0.15,14,30,1,1,1,1,1,1
