Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
430,Exist6,0,0,0.09,24,30,0,0,0,0,0,0
431,Exist6,0,0,0.09,26,5.2,0,0,0,0,0,0
432,Exist6,0,0,0.09,26,30,0,0,0,0,0,0
433,Exist6,0,0,0.135,10,5.2,0,0,0,0,0,0
434,Exist6,0,0,0.135,10,30,0,0,0,0,0,0
435,Exist6,0,0,0.135,12,5.2,0,0,0,0,0,0
436,Exist6,0,0,0.135,12,30,0,0,0,0,0,0
437,Exist6,0,0,0.135,14,5.2,0,0,0,0,0,0
438,Exist6,0,0,0.135,14,30,0,0,0,0,0,0
439,Exist6,0,0,0.135,18,5.2,0,0,0,0,0,0
440,Exist6,0,0,0.135,18,30,0,0,0,0,0,0
441,Exist6,0,0,0.135,20,5.2,0,0,0,0,0,0
442,Exist6,0,0,0.135,20,30,0,0,0,0,0,0
443,Exist6,0,0,0.135,22,5.2,0,0,0,0,0,0
444,Exist6,0,0,0.135,22,30,0,0,0,0,0,0
445,Exist6,0,0,0.135,24,5.2,0,0,0,0,0,0
446,Exist6,0,0,0.135,24,30,0,0,0,0,0,0
447,Exist6,0,0,0.135,26,5.2,0,0,0,0,0,0
448,Exist6,0,0,0.135,26,30,0,0,0,0,0,0
449,Exist6,0,0,0.081,10,5.2,0,0,0,0,0,0
450,Exist6,0,0,0.081,10,30,0,0,0,0,0,0
451,Exist6,0,0,0.081,12,5.2,0,0,0,0,0,0
452,Exist6,0,0,0.081,12,30,0,0,0,0,0,0
453,Exist6,0,0,0.081,14,5.2,0,0,0,0,0,0
454,Exist6,0,0,0.081,14,30,0,0,0,0,0,0
455,Exist6,0,0,0.081,18,5.2,0,0,0,0,0,0
456,Exist6,0,0,0.081,18,30,0,0,0,0,0,0
457,Exist6,0,0,0.081,20,5.2,0,0,0,0,0,0
458,Exist6,0,0,0.081,20,30,0,0,0,0,0,0
459,Exist6,0,0,0.081,22,5.2,0,0,0,0,0,0
460,Exist6,0,0,0.081,22,30,0,0,0,0,0,0
461,Exist6,0,0,0.081,24,5.2,0,0,0,0,0,0
462,Exist6,0,0,0.081,24,30,0,0,0,0,0,0
463,Exist6,0,0,0.081,26,5.2,0,0,0,0,0,0
464,Exist6,0,0,0.081,26,30,0,0,0,0,0,0
465,Exist6,0,0,0.063,10,5.2,0,0,0,0,0,0
466,Exist6,0,0,0.063,10,30,0,0,0,0,0,0
467,Exist6,0,0,0.063,12,5.2,0,0,0,0,0,0
468,Exist6,0,0,0.063,12,30,0,0,0,0,0,0
469,Exist6,0,0,0.063,14,5.2,0,0,0,0,0,0
470,Exist6,0,0,0.063,14,30,0,0,0,0,0,0
471,Exist6,0,0,0.063,18,5.2,0,0,0,0,0,0
472,Exist6,0,0,0.063,18,30,0,0,0,0,0,0
473,Exist6,0,0,0.063,20,5.2,0,0,0,0,0,0
474,Exist6,0,0,0.063,20,30,0,0,0,0,0,0
475,Exist6,0,0,0.063,22,5.2,0,0,0,0,0,0
476,Exist6,0,0,0.063,22,30,0,0,0,0,0,0
477,Exist6,0,0,0.063,24,5.2,0,0,0,0,0,0
478,Exist6,0,0,0.063,24,30,0,0,0,0,0,0
479,Exist6,0,0,0.063,26,5.2,0,0,0,0,0,0
480,Exist6,0,0,0.063,26,30,0,0,0,0,0,0
481,Exist7,0,0,0.15,10,5.2,0,0,0,0,0,0
482,Exist7,0,0,0.15,10,30,0,0,0,0,0,0
483,Exist7,0,0,0.15,12,5.2,0,0,0,0,0,0
484,Exist7,0,0,0.15,12,30,0,0,0,0,0,0
485,Exist7,0,0,0.15,14,5.2,0,0,0,0,0,0
486,Exist7,0,0,0.15,14,30,0,0,0,0,0,0
487,Exist7,0,0,0.15,18,5.2,0,0,0,0,0,0
488,Exist7,0,0,0.15,18,30,0,0,0,0,0,0
489,Exist7,0,0,0.15,20,5.2,0,0,0,0,0,0
490,Exist7,0,0,0.15,20,30,0,0,0,0,0,0
491,Exist7,0,0,0.15,22,5.2,0,0,0,0,0,0
492,Exist7,0,0,0.15,22,30,0,0,0,0,0,0
493,Exist7,0,0,0.15,24,5.2,0,0,0,0,0,0
494,Exist7,0,0,0.15,24,30,0,0,0,0,0,0
495,Exist7,0,0,0.15,26,5.2,0,0,0,0,0,0
496,Exist7,0,0,0.15,26,30,0,0,0,0,0,0
497,Exist7,0,0,0.09,10,5.2,0,0,0,0,0,0
498,Exist7,0,0,0.09,10,30,0,0,0,0,0,0
499,Exist7,0,0,0.09,12,5.2,0,0,0,0,0,0
500,Exist7,0,0,0.09,12,30,0,0,0,0,0,0
501,Exist7,0,0,0.09,14,5.2,0,0,0,0,0,0
502,Exist7,0,0,0.09,14,30,0,0,0,0,0,0
503,Exist7,0,0,0.09,18,5.2,0,0,0,0,0,0
504,Exist7,0,0,0.09,18,30,0,0,0,0,0,0
505,Exist7,0,0,0.09,20,5.2,0,0,0,0,0,0
506,Exist7,0,0,0.09,20,30,0,0,0,0,0,0
507,Exist7,0,0,0.09,22,5.2,0,0,0,0,0,0
508,Exist7,0,0,0.09,22,30,0,0,0,0,0,0
509,Exist7,0,0,0.09,24,5.2,0,0,0,0,0,0
510,Exist7,0,0,0.09,24,30,0,0,0,0,0,0
511,Exist7,0,0,0.09,26,5.2,0,0,0,0,0,0
512,Exist7,0,0,0.09,26,30,0,0,0,0,0,0
513,Exist7,0,0,0.135,10,5.2,0,0,0,0,0,0
514,Exist7,0,0,0.135,10,30,0,0,0,0,0,0
515,Exist7,0,0,0.135,12,5.2,0,0,0,0,0,0
516,Exist7,0,0,0.135,12,30,0,0,0,0,0,0
517,Exist7,0,0,0.135,14,5.2,0,0,0,0,0,0
518,Exist7,0,0,0.135,14,30,0,0,0,0,0,0
519,Exist7,0,0,0.135,18,5.2,0,0,0,0,0,0
520,Exist7,0,0,0.135,18,30,0,0,0,0,0,0
521,Exist7,0,0,0.135,20,5.2,0,0,0,0,0,0
522,Exist7,0,0,0.135,20,30,0,0,0,0,0,0
523,Exist7,0,0,0.135,22,5.2,0,0,0,0,0,0
524,Exist7,0,0,0.135,22,30,0,0,0,0,0,0
525,Exist7,0,0,0.135,24,5.2,0,0,0,0,0,0
526,Exist7,0,0,0.135,24,30,0,0,0,0,0,0
527,Exist7,0,0,0.135,26,5.2,0,0,0,0,0,0
528,Exist7,0,0,0.135,26,30,0,0,0,0,0,0
529,Exist7,0,0,0.081,10,5.2,0,0,0,0,0,0
530,Exist7,0,0,0.081,10,30,0,0,0,0,0,0
531,Exist7,0,0,0.081,12,5.2,0,0,0,0,0,0
532,Exist7,0,0,0.081,12,30,0,0,0,0,0,0
533,Exist7,0,0,0.081,14,5.2,0,0,0,0,0,0
534,Exist7,0,0,0.081,14,30,0,0,0,0,0,0
535,Exist7,0,0,0.081,18,5.2,0,0,0,0,0,0
536,Exist7,0,0,0.081,18,30,0,0,0,0,0,0
537,Exist7,0,0,0.081,20,5.2,0,0,0,0,0,0
538,Exist7,0,0,0.081,20,30,0,0,0,0,0,0
539,Exist7,0,0,0.081,22,5.2,0,0,0,0,0,0
540,Exist7,0,0,0.081,22,30,0,0,0,0,0,0
541,Exist7,0,0,0.081,24,5.2,0,0,0,0,0,0
542,Exist7,0,0,0.081,24,30,0,0,0,0,0,0
543,Exist7,0,0,0.081,26,5.2,0,0,0,0,0,0
544,Exist7,0,0,0.081,26,30,0,0,0,0,0,0
545,Exist7,0,0,0.063,10,5.2,0,0,0,0,0,0
546,Exist7,0,0,0.063,10,30,0,0,0,0,0,0
547,Exist7,0,0,0.063,12,5.2,0,0,0,0,0,0
548,Exist7,0,0,0.063,12,30,0,0,0,0,0,0
549,Exist7,0,0,0.063,14,5.2,0,0,0,0,0,0
550,Exist7,0,0,0.063,14,30,0,0,0,0,0,0
551,Exist7,0,0,0.063,18,5.2,0,0,0,0,0,0
552,Exist7,0,0,0.063,18,30,0,0,0,0,0,0
553,Exist7,0,0,0.063,20,5.2,0,0,0,0,0,0
554,Exist7,0,0,0.063,20,30,0,0,0,0,0,0
555,Exist7,0,0,0.063,22,5.2,0,0,0,0,0,0
556,Exist7,0,0,0.063,22,30,0,0,0,0,0,0
557,Exist7,0,0,0.063,24,5.2,0,0,0,0,0,0
558,Exist7,0,0,0.063,24,30,0,0,0,0,0,0
559,Exist7,0,0,0.063,26,5.2,0,0,0,0,0,0
560,Exist7,0,0,0.063,26,30,0,0,0,0,0,0
561,Exist8,0,0,0.15,10,5.2,0,0,0,0,0,0
562,Exist8,0,0,0.15,10,30,0,0,0,0,0,0
563,Exist8,0,0,0.15,12,5.2,0,0,0,0,0,0
564,Exist8,0,0,0.15,12,30,0,0,0,0,0,0
565,Exist8,0,0,0.15,14,5.2,0,0,0,0,0,0
566,Exist8,0,0,0.15,14,30,0,0,0,0,0,0
567,Exist8,0,0,0.15,18,5.2,0,0,0,0,0,0
568,Exist8,0,0,0.15,18,30,0,0,0,0,0,0
569,Exist8,0,0,0.15,20,5.2,0,0,0,0,0,0
570,Exist8,0,0,0.15,20,30,0,0,0,0,0,0
571,Exist8,0,0,0.15,22,5.2,0,0,0,0,0,0
572,Exist8,0,0,0.15,22,30,0,0,0,0,0,0
573,Exist8,0,0,0.15,24,5.2,0,0,0,0,0,0
574,Exist8,0,0,0.15,24,30,0,0,0,0,0,0
575,Exist8,0,0,0.15,26,5.2,0,0,0,0,0,0
576,Exist8,0,0,0.15,26,30,0,0,0,0,0,0
577,Exist8,0,0,0.09,10,5.2,0,0,0,0,0,0
578,Exist8,0,0,0.09,10,30,0,0,0,0,0,0
579,Exist8,0,0,0.09,12,5.2,0,0,0,0,0,0
580,Exist8,0,0,0.09,12,30,0,0,0,0,0,0
581,Exist8,0,0,0.09,14,5.2,0,0,0,0,0,0
582,Exist8,0,0,0.09,14,30,0,0,0,0,0,0
583,Exist8,0,0,0.09,18,5.2,0,0,0,0,0,0
584,Exist8,0,0,0.09,18,30,0,0,0,0,0,0
585,Exist8,0,0,0.09,20,5.2,0,0,0,0,0,0
586,Exist8,0,0,0.09,20,30,0,0,0,0,0,0
587,Exist8,0,0,0.09,22,5.2,0,0,0,0,0,0
588,Exist8,0,0,0.09,22,30,0,0,0,0,0,0
589,Exist8,0,0,0.09,24,5.2,0,0,0,0,0,0
590,Exist8,0,0,0.09,24,30,0,0,0,0,0,0
591,Exist8,0,0,0.09,26,5.2,0,0,0,0,0,0
592,Exist8,0,0,0.09,26,30,0,0,0,0,0,0
593,Exist8,0,0,0.135,10,5.2,0,0,0,0,0,0
594,Exist8,0,0,0.135,10,30,0,0,0,0,0,0
595,Exist8,0,0,0.135,12,5.2,0,0,0,0,0,0
596,Exist8,0,0,0.135,12,30,0,0,0,0,0,0
597,Exist8,0,0,0.135,14,5.2,0,0,0,0,0,0
598,Exist8,0,0,0.135,14,30,0,0,0,0,0,0
599,Exist8,0,0,0.135,18,5.2,0,0,0,0,0,0
600,Exist8,0,0,0.135,18,30,0,0,0,0,0,0
601,Exist8,0,0,0.135,20,5.2,0,0,0,0,0,0
602,Exist8,0,0,0.135,20,30,0,0,0,0,0,0
603,Exist8,0,0,0.135,22,5.2,0,0,0,0,0,0
604,Exist8,0,0,0.135,22,30,0,0,0,0,0,0
605,Exist8,0,0,0.135,24,5.2,0,0,0,0,0,0
606,Exist8,0,0,0.135,24,30,0,0,0,0,0,0
607,Exist8,0,0,0.135,26,5.2,0,0,0,0,0,0
608,Exist8,0,0,0.135,26,30,0,0,0,0,0,0
609,Exist8,0,0,0.081,10,5.2,0,0,0,0,0,0
610,Exist8,0,0,0.081,10,30,0,0,0,0,0,0
611,Exist8,0,0,0.081,12,5.2,0,0,0,0,0,0
612,Exist8,0,0,0.081,12,30,0,0,0,0,0,0
613,Exist8,0,0,0.081,14,5.2,0,0,0,0,0,0
614,Exist8,0,0,0.081,14,30,0,0,0,0,0,0
615,Exist8,0,0,0.081,18,5.2,0,0,0,0,0,0
616,Exist8,0,0,0.081,18,30,0,0,0,0,0,0
617,Exist8,0,0,0.081,20,5.2,0,0,0,0,0,0
618,Exist8,0,0,0.081,20,30,0,0,0,0,0,0
619,Exist8,0,0,0.081,22,5.2,0,0,0,0,0,0
620,Exist8,0,0,0.081,22,30,0,0,0,0,0,0
621,Exist8,0,0,0.081,24,5.2,0,0,0,0,0,0
622,Exist8,0,0,0.081,24,30,0,0,0,0,0,0
623,Exist8,0,0,0.081,26,5.2,0,0,0,0,0,0
624,Exist8,0,0,0.081,26,30,0,0,0,0,0,0
625,Exist8,0,0,0.063,10,5.2,0,0,0,0,0,0
626,Exist8,0,0,0.063,10,30,0,0,0,0,0,0
627,Exist8,0,0,0.063,12,5.2,0,0,0,0,0,0
628,Exist8,0,0,0.063,12,30,0,0,0,0,0,0
629,Exist8,0,0,0.063,14,5.2,0,0,0,0,0,0
630,Exist8,0,0,0.063,14,30,0,0,0,0,0,0
631,Exist8,0,0,0.063,18,5.2,0,0,0,0,0,0
632,Exist8,0,0,0.063,18,30,0,0,0,0,0,0
633,Exist8,0,0,0.063,20,5.2,0,0,0,0,0,0
634,Exist8,0,0,0.063,20,30,0,0,0,0,0,0
635,Exist8,0,0,0.063,22,5.2,0,0,0,0,0,0
636,Exist8,0,0,0.063,22,30,0,0,0,0,0,0
637,Exist8,0,0,0.063,24,5.2,0,0,0,0,0,0
638,Exist8,0,0,0.063,24,30,0,0,0,0,0,0
639,Exist8,0,0,0.063,26,5.2,0,0,0,0,0,0
640,Exist8,0,0,0.063,26,30,0,0,0,0,0,0
641,Exist9,0,0,0.15,10,5.2,0,0,0,0,0,0
642,Exist9,0,0,0.15,10,30,0,0,0,0,0,0
643,Exist9,0,0,0.15,12,5.2,0,0,0,0,0,0
644,Exist9,0,0,0.15,12,30,0,0,0,0,0,0
645,Exist9,0,0,0.15,14,5.2,0,0,0,0,0,0
646,Exist9,0,0,0.15,14,30,0,0,0,0,0,0
647,Exist9,0,0,0.15,18,5.2,0,0,0,0,0,0
648,Exist9,0,0,0.15,18,30,0,0,0,0,0,0
649,Exist9,0,0,0.15,20,5.2,0,0,0,0,0,0
650,Exist9,0,0,0.15,20,30,0,0,0,0,0,0
651,Exist9,0,0,0.15,22,5.2,0,0,0,0,0,0
652,Exist9,0,0,0.15,22,30,0,0,0,0,0,0
653,Exist9,0,0,0.15,24,5.2,0,0,0,0,0,0
654,Exist9,0,0,0.15,24,30,0,0,0,0,0,0
655,Exist9,0,0,0.15,26,5.2,0,0,0,0,0,0
656,Exist9,0,0,0.15,26,30,0,0,0,0,0,0
657,Exist9,0,0,0.09,10,5.2,0,0,0,0,0,0
658,Exist9,0,0,0.09,10,30,0,0,0,0,0,0
659,Exist9,0,0,0.09,12,5.2,0,0,0,0,0,0
660,Exist9,0,0,0.09,12,30,0,0,0,0,0,0
661,Exist9,0,0,0.09,14,5.2,0,0,0,0,0,0
662,Exist9,0,0,0.09,14,30,0,0,0,0,0,0
663,Exist9,0,0,0.09,18,5.2,0,0,0,0,0,0
664,Exist9,0,0,0.09,18,30,0,0,0,0,0,0
665,Exist9,0,0,0.09,20,5.2,0,0,0,0,0,0
666,Exist9,0,0,0.09,20,30,0,0,0,0,0,0
667,Exist9,0,0,0.09,22,5.2,0,0,0,0,0,0
668,Exist9,0,0,0.09,22,30,0,0,0,0,0,0
669,Exist9,0,0,0.09,24,5.2,0,0,0,0,0,0
670,Exist9,0,0,0.09,24,30,0,0,0,0,0,0
671,Exist9,0,0,0.09,26,5.2,0,0,0,0,0,0
672,Exist9,0,0,0.09,26,30,0,0,0,0,0,0
673,Exist9,0,0,0.135,10,5.2,0,0,0,0,0,0
674,Exist9,0,0,0.135,10,30,0,0,0,0,0,0
675,Exist9,0,0,0.135,12,5.2,0,0,0,0,0,0
676,Exist9,0,0,0.135,12,30,0,0,0,0,0,0
677,Exist9,0,0,0.135,14,5.2,0,0,0,0,0,0
678,Exist9,0,0,0.135,14,30,0,0,0,0,0,0
679,Exist9,0,0,0.135,18,5.2,0,0,0,0,0,0
680,Exist9,0,0,0.135,18,30,0,0,0,0,0,0
681,Exist9,0,0,0.135,20,5.2,0,0,0,0,0,0
682,Exist9,0,0,0.135,20,30,0,0,0,0,0,0
683,Exist9,0,0,0.135,22,5.2,0,0,0,0,0,0
684,Exist9,0,0,0.135,22,30,0,0,0,0,0,0
685,Exist9,0,0,0.135,24,5.2,0,0,0,0,0,0
686,Exist9,0,0,0.135,24,30,0,0,0,0,0,0
687,Exist9,0,0,0.135,26,5.2,0,0,0,0,0,0
688,Exist9,0,0,0.135,26,30,0,0,0,0,0,0
689,Exist9,0,0,0.081,10,5.2,0,0,0,0,0,0
690,Exist9,0,0,0.081,10,30,0,0,0,0,0,0
691,Exist9,0,0,0.081,12,5.2,0,0,0,0,0,0
692,Exist9,0,0,0.081,12,30,0,0,0,0,0,0
693,Exist9,0,0,0.081,14,5.2,0,0,0,0,0,0
694,Exist9,0,0,0.081,14,30,0,0,0,0,0,0
695,Exist9,0,0,0.081,18,5.2,0,0,0,0,0,0
696,Exist9,0,0,0.081,18,30,0,0,0,0,0,0
697,Exist9,0,0,0.081,20,5.2,0,0,0,0,0,0
698,Exist9,0,0,0.081,20,30,0,0,0,0,0,0
699,Exist9,0,0,0.081,22,5.2,0,0,0,0,0,0
700,Exist9,0,0,0.081,22,30,0,0,0,0,0,0
701,Exist9,0,0,0.081,24,5.2,0,0,0,0,0,0
702,Exist9,0,0,0.081,24,30,0,0,0,0,0,0
703,Exist9,0,0,0.081,26,5.2,0,0,0,0,0,0
704,Exist9,0,0,0.081,26,30,0,0,0,0,0,0
705,Exist9,0,0,0.063,10,5.2,0,0,0,0,0,0
706,Exist9,0,0,0.063,10,30,0,0,0,0,0,0
707,Exist9,0,0,0.063,12,5.2,0,0,0,0,0,0
708,Exist9,0,0,0.063,12,30,0,0,0,0,0,0
709,Exist9,0,0,0.063,14,5.2,0,0,0,0,0,0
710,Exist9,0,0,0.063,14,30,0,0,0,0,0,0
711,Exist9,0,0,0.063,18,5.2,0,0,0,0,0,0
712,Exist9,0,0,0.063,18,30,0,0,0,0,0,0
713,Exist9,0,0,0.063,20,5.2,0,0,0,0,0,0
714,Exist9,0,0,0.063,20,30,0,0,0,0,0,0
715,Exist9,0,0,0.063,22,5.2,0,0,0,0,0,0
716,Exist9,0,0,0.063,22,30,0,0,0,0,0,0
717,Exist9,0,0,0.063,24,5.2,0,0,0,0,0,0
718,Exist9,0,0,0.063,24,30,0,0,0,0,0,0
719,Exist9,0,0,0.063,26,5.2,0,0,0,0,0,0
720,Exist9,0,0,0.063,26,30,0,0,0,0,0,0
721,Exist10,0,0,0.15,10,5.2,0,0,0,0,0,0
722,Exist10,0,0,0.15,10,30,0,0,0,0,0,0
723,Exist10,0,0,0.15,12,5.2,0,0,0,0,0,0
724,Exist10,0,0,0.15,12,30,0,0,0,0,0,0
725,Exist10,0,0,0.15,14,5.2,0,0,0,0,0,0
726,Exist10,0,0,0.15,14,30,0,0,0,0,0,0
727,Exist10,0,0,0.15,18,5.2,0,0,0,0,0,0
728,Exist10,0,0,0.15,18,30,0,0,0,0,0,0
729,Exist10,0,0,0.15,20,5.2,0,0,0,0,0,0
730,Exist10,0,0,0.15,20,30,0,0,0,0,0,0
731,Exist10,0,0,0.15,22,5.2,0,0,0,0,0,0
732,Exist10,0,0,0.15,22,30,0,0,0,0,0,0
733,Exist10,0,0,0.15,24,5.2,0,0,0,0,0,0
734,Exist10,0,0,0.15,24,30,0,0,0,0,0,0
735,Exist10,0,0,0.15,26,5.2,0,0,0,0,0,0
736,Exist10,0,0,0.15,26,30,0,0,0,0,0,0
737,Exist10,0,0,0.09,10,5.2,0,0,0,0,0,0
738,Exist10,0,0,0.09,10,30,0,0,0,0,0,0
739,Exist10,0,0,0.09,12,5.2,0,0,0,0,0,0
740,Exist10,0,0,0.09,12,30,0,0,0,0,0,0
741,Exist10,0,0,0.09,14,5.2,0,0,0,0,0,0
742,Exist10,0,0,0.09,14,30,0,0,0,0,0,0
743,Exist10,0,0,0.09,18,5.2,0,0,0,0,0,0
744,Exist10,0,0,0.09,18,30,0,0,0,0,0,0
745,Exist10,0,0,0.09,20,5.2,0,0,0,0,0,0
746,Exist10,0,0,0.09,20,30,0,0,0,0,0,0
747,Exist10,0,0,0.09,22,5.2,0,0,0,0,0,0
748,Exist10,0,0,0.09,22,30,0,0,0,0,0,0
749,Exist10,0,0,0.09,24,5.2,0,0,0,0,0,0
750,Exist10,0,0,0.09,24,30,0,0,0,0,0,0
751,Exist10,0,0,0.09,26,5.2,0,0,0,0,0,0
752,Exist10,0,0,0.09,26,30,0,0,0,0,0,0
753,Exist10,0,0,0.135,10,5.2,0,0,0,0,0,0
754,Exist10,0,0,0.135,10,30,0,0,0,0,0,0
755,Exist10,0,0,0.135,12,5.2,0,0,0,0,0,0
756,Exist10,0,0,0.135,12,30,0,0,0,0,0,0
757,Exist10,0,0,0.135,14,5.2,0,0,0,0,0,0
758,Exist10,0,0,0.135,14,30,0,0,0,0,0,0
759,Exist10,0,0,0.135,18,5.2,0,0,0,0,0,0
760,Exist10,0,0,0.135,18,30,0,0,0,0,0,0
761,Exist10,0,0,0.135,20,5.2,0,0,0,0,0,0
762,Exist10,0,0,0.135,20,30,0,0,0,0,0,0
763,Exist10,0,0,0.135,22,5.2,0,0,0,0,0,0
764,Exist10,0,0,0.135,22,30,0,0,0,0,0,0
765,Exist10,0,0,0.135,24,5.2,0,0,0,0,0,0
766,Exist10,0,0,0.135,24,30,0,0,0,0,0,0
767,Exist10,0,0,0.135,26,5.2,0,0,0,0,0,0
768,Exist10,0,0,0.135,26,30,0,0,0,0,0,0
769,Exist10,0,0,0.081,10,5.2,0,0,0,0,0,0
770,Exist10,0,0,0.081,10,30,0,0,0,0,0,0
771,Exist10,0,0,0.081,12,5.2,0,0,0,0,0,0
772,Exist10,0,0,0.081,12,30,0,0,0,0,0,0
773,Exist10,0,0,0.081,14,5.2,0,0,0,0,0,0
774,Exist10,0,0,0.081,14,30,0,0,0,0,0,0
775,Exist10,0,0,0.081,18,5.2,0,0,0,0,0,0
776,Exist10,0,0,0.081,18,30,0,0,0,0,0,0
777,Exist10,0,0,0.081,20,5.2,0,0,0,0,0,0
778,Exist10,0,0,0.081,20,30,0,0,0,0,0,0
779,Exist10,0,0,0.081,22,5.2,0,0,0,0,0,0
780,Exist10,0,0,0.081,22,30,0,0,0,0,0,0
781,Exist10,0,0,0.081,24,5.2,0,0,0,0,0,0
782,Exist10,0,0,0.081,24,30,0,0,0,0,0,0
783,Exist10,0,0,0.081,26,5.2,0,0,0,0,0,0
784,Exist10,0,0,0.081,26,30,0,0,0,0,0,0
785,Exist10,0,0,0.063,10,5.2,0,0,0,0,0,0
786,Exist10,0,0,0.063,10,30,0,0,0,0,0,0
787,Exist10,0,0,0.063,12,5.2,0,0,0,0,0,0
788,Exist10,0,0,0.063,12,30,0,0,0,0,0,0
789,Exist10,0,0,0.063,14,5.2,0,0,0,0,0,0
790,Exist10,0,0,0.063,14,30,0,0,0,0,0,0
791,Exist10,0,0,0.063,18,5.2,0,0,0,0,0,0
792,Exist10,0,0,0.063,18,30,0,0,0,0,0,0
793,Exist10,0,0,0.063,20,5.2,0,0,0,0,0,0
794,Exist10,0,0,0.063,20,30,0,0,0,0,0,0
795,Exist10,0,0,0.063,22,5.2,0,0,0,0,0,0
796,Exist10,0,0,0.063,22,30,0,0,0,0,0,0
797,Exist10,0,0,0.063,24,5.2,0,0,0,0,0,0
798,Exist10,0,0,0.063,24,30,0,0,0,0,0,0
799,Exist10,0,0,0.063,26,5.2,0,0,0,0,0,0
800,Exist10,0,0,0.063,26,30,0,0,0,0,0,0
801,Exist11,0,0,0.15,10,5.2,0,0,0,0,0,0
802,Exist11,0,0,0.15,10,30,0,0,0,0,0,0
803,Exist11,0,0,0.15,12,5.2,0,0,0,0,0,0
804,Exist11,0,0,0.15,12,30,0,0,0,0,0,0
805,Exist11,0,0,0.15,14,5.2,0,0,0,0,0,0
806,Exist11,0,0,0.15,14,30,0,0,0,0,0,0
807,Exist11,0,0,0.15,18,5.2,0,0,0,0,0,0
808,Exist11,0,0,0.15,18,30,0,0,0,0,0,0
809,Exist11,0,0,0.15,20,5.2,0,0,0,0,0,0
810,Exist11,0,0,0.15,20,30,0,0,0,0,0,0
811,Exist11,0,0,0.15,22,5.2,0,0,0,0,0,0
812,Exist11,0,0,0.15,22,30,0,0,0,0,0,0
813,Exist11,0,0,0.15,24,5.2,0,0,0,0,0,0
814,Exist11,0,0,0.15,24,30,0,0,0,0,0,0
815,Exist11,0,0,0.15,26,5.2,0,0,0,0,0,0
816,Exist11,0,0,0.15,26,30,0,0,0,0,0,0
817,Exist11,0,0,0.09,10,5.2,0,0,0,0,0,0
818,Exist11,0,0,0.09,10,30,0,0,0,0,0,0
819,Exist11,0,0,0.09,12,5.2,0,0,0,0,0,0
820,Exist11,0,0,0.09,12,30,0,0,0,0,0,0
821,Exist11,0,0,0.09,14,5.2,0,0,0,0,0,0
822,Exist11,0,0,0.09,14,30,0,0,0,0,0,0
823,Exist11,0,0,0.09,18,5.2,0,0,0,0,0,0
824,Exist11,0,0,0.09,18,30,0,0,0,0,0,0
825,Exist11,0,0,0.09,20,5.2,0,0,0,0,0,0
826,Exist11,0,0,0.09,20,30,0,0,0,0,0,0
827,Exist11,0,0,0.09,22,5.2,0,0,0,0,0,0
828,Exist11,0,0,0.09,22,30,0,0,0,0,0,0
829,Exist11,0,0,0.09,24,5.2,0,0,0,0,0,0
830,Exist11,0,0,0.09,24,30,0,0,0,0,0,0
831,Exist11,0,0,0.09,26,5.2,0,0,0,0,0,0
832,Exist11,0,0,0.09,26,30,0,0,0,0,0,0
833,Exist11,0,0,0.135,10,5.2,0,0,0,0,0,0
834,Exist11,0,0,0.135,10,30,0,0,0,0,0,0
835,Exist11,0,0,0.135,12,5.2,0,0,0,0,0,0
836,Exist11,0,0,0.135,12,30,0,0,0,0,0,0
837,Exist11,0,0,0.135,14,5.2,0,0,0,0,0,0
838,Exist11,0,0,0.135,14,30,0,0,0,0,0,0
839,Exist11,0,0,0.135,18,5.2,0,0,0,0,0,0
840,Exist11,0,0,0.135,18,30,0,0,0,0,0,0
841,Exist11,0,0,0.135,20,5.2,0,0,0,0,0,0
842,Exist11,0,0,0.135,20,30,0,0,0,0,0,0
843,Exist11,0,0,0.135,22,5.2,0,0,0,0,0,0
844,Exist11,0,0,0.135,22,30,0,0,0,0,0,0
845,Exist11,0,0,0.135,24,5.2,0,0,0,0,0,0
846,Exist11,0,0,0.135,24,30,0,0,0,0,0,0
847,Exist11,0,0,0.135,26,5.2,0,0,0,0,0,0
848,Exist11,0,0,0.135,26,30,0,0,0,0,0,0
849,Exist11,0,0,0.081,10,5.2,0,0,0,0,0,0
850,Exist11,0,0,0.081,10,30,0,0,0,0,0,0
851,Exist11,0,0,0.081,12,5.2,0,0,0,0,0,0
852,Exist11,0,0,0.081,12,30,0,0,0,0,0,0
853,Exist11,0,0,0.081,14,5.2,0,0,0,0,0,0
854,Exist11,0,0,0.081,14,30,0,0,0,0,0,0
855,Exist11,0,0,0.081,18,5.2,0,0,0,0,0,0
856,Exist11,0,0,0.081,18,30,0,0,0,0,0,0
857,Exist11,0,0,0.081,20,5.2,0,0,0,0,0,0
858,Exist11,0,0,0.081,20,30,0,0,0,0,0,0
859,Exist11,0,0,0.081,22,5.2,0,0,0,0,0,0
860,Exist11,0,0,0.081,22,30,0,0,0,0,0,0
861,Exist11,0,0,0.081,24,5.2,0,0,0,0,0,0
862,Exist11,0,0,0.081,24,30,0,0,0,0,0,0
