Option #,Window Type,Window U-Value,Window SHGC,Airtightness,Wall R-Value,Roof R-Value,TEDI kWh/m²/yr,CEDI kWh/m²/yr,TEUI kWh/m²/yr,Overheating Hours in Worst Suite,Max Temp in Worst Suite (°C),Utility Cost ($)
527,Exist5,0.525,0.5975,0.0738,10,5.2,106.4101682,0.002461001,256.044342,683,39.72222222,85176.04117
528,Exist11,1.07,0.7875,0.0738,10,5.2,126.6916166,0.002509256,280.3221103,654,40.77777778,91279.08198
529,Exist12,0.625,0.6975,0.0738,10,5.2,107.6997328,0.002557511,257.4333456,688,41.27777778,85522.99899
530,Exist13,0.5175,0.5975,0.0738,10,5.2,105.9861039,0.002461001,255.5342761,685,39.77777778,85047.59793
531,Exist14,0.565,0.6975,0.0738,10,5.2,104.3205852,0.002605766,253.334186,701,41.66666667,84491.36491
532,Exist15,0.43,0.5975,0.0738,10,5.2,100.4784798,0.002509256,248.8658483,704,40.44444444,83369.92217
533,Exist21,0.9625,0.745,0.0738,10,5.2,123.2212672,0.002509256,276.2049887,652,40.44444444,90244.12264
534,Exist22,0.5575,0.6575,0.0738,10,5.2,105.6359179,0.002509256,254.9953535,694,40.83333333,84910.45883
535,Exist23,0.4525,0.5675,0.0738,10,5.2,103.2924657,0.002461001,252.3322553,695,39.55555556,84243.21385
536,Exist24,0.5,0.6575,0.0738,10,5.2,102.2803669,0.002557511,250.91792,703,41.22222222,83884.53967
537,Exist25,0.375,0.5675,0.0738,10,5.2,98.26956233,0.002509256,246.2597758,708,40.16666667,82715.31032
538,Exist31,0.9925,0.745,0.0738,10,5.2,124.7283168,0.002509256,278.0134414,651,40.33333333,90699.04301
539,Exist32,0.5375,0.6575,0.0738,10,5.2,104.5000935,0.002557511,253.6142748,699,41,84562.86009
540,Exist33,0.4175,0.5675,0.0738,10,5.2,100.9808135,0.002461001,249.5411563,702,39.83333333,83540.99761
541,Exist34,0.4725,0.6575,0.0738,10,5.2,100.6300968,0.002557511,248.9169302,708,41.44444444,83381.23135
542,Exist35,0.325,0.5675,0.0738,10,5.2,95.15716792,0.002509256,242.4939273,714,40.55555556,81768.1225
543,New1,0.2475,0.2775,0.0738,10,5.2,104.1442134,0.002171472,254.2035367,611,34,84719.69884
544,New2,0.155,0.24,0.0738,10,5.2,99.12401229,0.002171472,248.2503266,643,33.66666667,83223.55314
545,New3,0.1475,0.185,0.0738,10,5.2,101.7004392,0.002123217,251.5840667,578,32.94444444,84064.26761
546,New7,0.305,0.325,0.0738,10,5.2,105.6629407,0.002219727,255.8916131,625,34.83333333,85143.00778
547,New8,0.255,0.2975,0.0738,10,5.2,103.5828156,0.002171472,253.4569988,630,34.44444444,84531.31654
548,New9,0.2,0.26,0.0738,10,5.2,101.4004866,0.002171472,250.9374787,632,33.88888889,83898.79649
549,New13,0.2525,0.295,0.0738,10,5.2,103.5407373,0.002171472,253.4093911,629,34.44444444,84519.43681
550,New14,0.21,0.275,0.0738,10,5.2,101.3689279,0.002171472,250.8383687,639,34.22222222,83873.29396
551,New15,0.155,0.2475,0.0738,10,5.2,98.67794376,0.002171472,247.6846029,652,33.88888889,83081.03719
552,Exist1,1.1475,0.7875,0.063,10,5.2,126.9654151,0.002654021,280.6265533,660,40.61111111,91354.57478
553,Exist2,0.7125,0.6975,0.063,10,5.2,108.5074237,0.002702276,258.3638196,677,41,85755.90923
554,Exist3,0.605,0.5975,0.063,10,5.2,107.4742375,0.002557511,257.2994185,671,39.5,85490.69951
555,Exist4,0.655,0.6975,0.063,10,5.2,106.0250939,0.002702276,255.3501007,688,41.27777778,84997.65982
556,Exist5,0.525,0.5975,0.063,10,5.2,102.9730181,0.002605766,251.8301369,693,39.94444444,84114.64493
557,Exist11,1.07,0.7875,0.063,10,5.2,123.2280229,0.002654021,276.0765623,663,40.94444444,90210.31824
558,Exist12,0.625,0.6975,0.063,10,5.2,104.2956856,0.002702276,253.2522717,699,41.5,84469.84428
559,Exist13,0.5175,0.5975,0.063,10,5.2,102.5509806,0.002605766,251.3335938,694,40,83989.85495
560,Exist14,0.565,0.6975,0.063,10,5.2,100.9383975,0.002750531,249.1420363,706,41.88888889,83435.93618
561,Exist15,0.43,0.5975,0.063,10,5.2,97.07723139,0.002654021,244.7074656,708,40.66666667,82322.72493
562,Exist21,0.9625,0.745,0.063,10,5.2,119.7569979,0.002654021,271.9821319,661,40.61111111,89181.31636
563,Exist22,0.5575,0.6575,0.063,10,5.2,102.2284446,0.002702276,250.8125255,701,41.05555556,83857.20296
564,Exist23,0.4525,0.5675,0.063,10,5.2,99.86023768,0.002605766,248.152947,702,39.77777778,83190.41794
565,Exist24,0.5,0.6575,0.063,10,5.2,98.89345026,0.002702276,246.7654813,708,41.44444444,82838.66638
566,Exist25,0.375,0.5675,0.063,10,5.2,94.86783139,0.002654021,242.0741944,713,40.38888889,81660.93786
567,Exist31,0.9925,0.745,0.063,10,5.2,121.2570505,0.002605766,273.7913737,658,40.5,89636.09535
568,Exist32,0.5375,0.6575,0.063,10,5.2,101.0995207,0.002702276,249.4433345,702,41.22222222,83512.25212
569,Exist33,0.4175,0.5675,0.063,10,5.2,97.56296546,0.002605766,245.356716,706,40.05555556,82487.25162
570,Exist34,0.4725,0.6575,0.063,10,5.2,97.25249328,0.002750531,244.7812274,712,41.66666667,82339.73394
571,Exist35,0.325,0.5675,0.063,10,5.2,91.77237447,0.002654021,238.2814878,715,40.77777778,80707.08505
572,New1,0.2475,0.2775,0.063,10,5.2,100.5680409,0.002267981,249.8196617,631,34.16666667,83616.25603
573,New2,0.155,0.24,0.063,10,5.2,95.54846711,0.002267981,243.8584015,658,33.83333333,82117.91736
574,New3,0.1475,0.185,0.063,10,5.2,98.08373261,0.002219727,247.1580339,594,33.16666667,82949.89012
575,New7,0.305,0.325,0.063,10,5.2,102.1054428,0.002316236,251.5326888,637,35,84046.26013
576,New8,0.255,0.2975,0.063,10,5.2,100.0195272,0.002267981,249.0821504,644,34.61111111,83430.56687
577,New9,0.2,0.26,0.063,10,5.2,97.82629259,0.002267981,246.5439527,649,34.05555556,82792.92822
578,New13,0.2525,0.295,0.063,10,5.2,99.97638728,0.002267981,249.042746,644,34.55555556,83420.74878
579,New14,0.21,0.275,0.063,10,5.2,97.80298546,0.002267981,246.4747608,657,34.33333333,82774.94462
580,New15,0.155,0.2475,0.063,10,5.2,95.10910602,0.002267981,243.28318,667,34.05555556,81972.84463
581,Exist1,1.1475,0.7875,0.15,12,5.2,153.6803549,0.001544158,313.7270604,573,39.5,99685.02966
582,Exist2,0.7125,0.6975,0.15,12,5.2,134.8232471,0.001592413,290.6804058,617,39.66666667,93890.70983
583,Exist3,0.605,0.5975,0.15,12,5.2,134.0300809,0.001495903,289.8738506,599,38.16666667,93690.38623
584,Exist4,0.655,0.6975,0.15,12,5.2,132.2418016,0.001592413,287.5360807,634,39.88888889,93099.72172
585,Exist5,0.525,0.5975,0.15,12,5.2,129.3552885,0.001544158,284.1822899,627,38.55555556,92258.80869
586,Exist11,1.07,0.7875,0.15,12,5.2,149.8352095,0.001592413,309.0001271,576,39.77777778,98496.13459
587,Exist12,0.625,0.6975,0.15,12,5.2,130.4422789,0.001592413,285.3589604,641,40.05555556,92552.14873
588,Exist13,0.5175,0.5975,0.15,12,5.2,128.9167477,0.001544158,283.625428,632,38.61111111,92118.85958
589,Exist14,0.565,0.6975,0.15,12,5.2,126.9403708,0.001592413,281.0543995,657,40.38888889,91468.97863
590,Exist15,0.43,0.5975,0.15,12,5.2,123.2051501,0.001544158,276.6904798,661,39.11111111,90374.37242
591,Exist21,0.9625,0.745,0.15,12,5.2,146.3773098,0.001544158,304.7881307,576,39.44444444,97437.926
592,Exist22,0.5575,0.6575,0.15,12,5.2,128.4027363,0.001544158,282.9179197,644,39.61111111,91939.01226
593,Exist23,0.4525,0.5675,0.15,12,5.2,126.2036628,0.001544158,280.3754588,643,38.33333333,91302.08555
594,Exist24,0.5,0.6575,0.15,12,5.2,124.9211917,0.001592413,278.6400751,660,39.94444444,90862.89611
595,Exist25,0.375,0.5675,0.15,12,5.2,120.9904903,0.001544158,274.0755568,666,38.83333333,89717.45136
596,Exist31,0.9925,0.745,0.15,12,5.2,147.92499,0.001544158,306.7159264,572,39.33333333,97922.66949
597,Exist32,0.5375,0.6575,0.15,12,5.2,127.2253161,0.001592413,281.4773456,647,39.72222222,91576.88589
598,Exist33,0.4175,0.5675,0.15,12,5.2,123.8065994,0.001544158,277.4690533,652,38.55555556,90571.4003
599,Exist34,0.4725,0.6575,0.15,12,5.2,123.2045227,0.001592413,276.5819798,669,40.11111111,90345.15127
600,Exist35,0.325,0.5675,0.15,12,5.2,117.7554318,0.001544158,270.1967804,681,39.16666667,88741.62802
601,New1,0.2475,0.2775,0.15,12,5.2,127.9451831,0.001351138,283.2199344,489,33.05555556,92024.34012
602,New2,0.155,0.24,0.15,12,5.2,122.9071759,0.001351138,277.2239307,516,32.66666667,90517.26979
603,New3,0.1475,0.185,0.15,12,5.2,125.7572083,0.001302883,280.8658437,460,31.83333333,91435.09382
604,New7,0.305,0.325,0.15,12,5.2,129.3583286,0.001351138,284.7680829,507,33.88888889,92412.73751
605,New8,0.255,0.2975,0.15,12,5.2,127.3034891,0.001351138,282.3847721,506,33.5,91813.76988
606,New9,0.2,0.26,0.15,12,5.2,125.1796451,0.001351138,279.930714,507,32.94444444,91197.61667
607,New13,0.2525,0.295,0.15,12,5.2,127.2681182,0.001351138,282.3497107,506,33.44444444,91805.04325
608,New14,0.21,0.275,0.15,12,5.2,125.0980943,0.001351138,279.7984842,516,33.22222222,91164.13022
609,New15,0.155,0.2475,0.15,12,5.2,122.421104,0.001351138,276.6189558,525,32.88888889,90364.80443
610,Exist1,1.1475,0.7875,0.09,12,5.2,134.0973482,0.002316236,289.4686159,639,40.27777778,93580.13644
611,Exist2,0.7125,0.6975,0.09,12,5.2,115.4843621,0.002316236,266.9898876,664,40.61111111,87927.78212
612,Exist3,0.605,0.5975,0.09,12,5.2,114.5149206,0.002267981,266.0108976,654,39.05555556,87684.03774
613,Exist4,0.655,0.6975,0.09,12,5.2,112.9639591,0.002316236,263.9284077,675,40.83333333,87157.7843
614,Exist5,0.525,0.5975,0.09,12,5.2,109.9504873,0.002267981,260.4405987,678,39.5,86282.51078
615,Exist11,1.07,0.7875,0.09,12,5.2,130.3235236,0.002316236,284.8496317,643,40.61111111,92418.79549
616,Exist12,0.625,0.6975,0.09,12,5.2,111.2088309,0.002364491,261.7916569,685,41.05555556,86620.27195
617,Exist13,0.5175,0.5975,0.09,12,5.2,109.5221765,0.002267981,259.9011086,678,39.55555556,86146.9275
618,Exist14,0.565,0.6975,0.09,12,5.2,107.7984624,0.002364491,257.6322242,699,41.44444444,85574.50925
619,Exist15,0.43,0.5975,0.09,12,5.2,103.9620993,0.002316236,253.1546839,702,40.16666667,84449.98944
620,Exist21,0.9625,0.745,0.09,12,5.2,126.8513887,0.002316236,280.6575618,641,40.27777778,91365.17015
621,Exist22,0.5575,0.6575,0.09,12,5.2,109.1421208,0.002316236,259.3276185,688,40.61111111,86001.44068
622,Exist23,0.4525,0.5675,0.09,12,5.2,106.817488,0.002267981,256.6599786,686,39.33333333,85332.20506
623,Exist24,0.5,0.6575,0.09,12,5.2,105.754818,0.002364491,255.2159468,701,41,84967.42638
624,Exist25,0.375,0.5675,0.09,12,5.2,101.7456059,0.002267981,250.5434566,703,39.88888889,83793.91226
625,Exist31,0.9925,0.745,0.09,12,5.2,128.368234,0.002316236,282.4940023,638,40.11111111,91827.12436
626,Exist32,0.5375,0.6575,0.09,12,5.2,107.9955837,0.002316236,257.9356172,693,40.72222222,85651.43658
627,Exist33,0.4175,0.5675,0.09,12,5.2,104.483349,0.002267981,253.8513545,699,39.55555556,84625.75431
628,Exist34,0.4725,0.6575,0.09,12,5.2,104.0885272,0.002364491,253.1840852,703,41.16666667,84456.61421
629,Exist35,0.325,0.5675,0.09,12,5.2,98.60449976,0.002316236,246.7549397,713,40.27777778,82841.28224
630,New1,0.2475,0.2775,0.09,12,5.2,107.829056,0.002026707,258.7576667,592,33.77777778,85867.62812
631,New2,0.155,0.24,0.09,12,5.2,102.7912901,0.002026707,252.7865909,622,33.44444444,84366.73769
632,New3,0.1475,0.185,0.09,12,5.2,105.4267811,0.001978452,256.2150639,557,32.61111111,85231.09036
633,New7,0.305,0.325,0.09,12,5.2,109.3326312,0.002074962,260.3865313,608,34.61111111,86275.63153
634,New8,0.255,0.2975,0.09,12,5.2,107.250962,0.002074962,257.9943928,613,34.22222222,85674.86994
635,New9,0.2,0.26,0.09,12,5.2,105.0732655,0.002026707,255.4835586,610,33.66666667,85044.53281
636,New13,0.2525,0.295,0.09,12,5.2,107.2103796,0.002074962,257.9533762,611,34.16666667,85664.56173
637,New14,0.21,0.275,0.09,12,5.2,105.0324901,0.002026707,255.3797764,622,33.94444444,85017.68622
638,New15,0.155,0.2475,0.09,12,5.2,102.3363426,0.002026707,252.1939976,636,33.61111111,84217.29913
639,Exist1,1.1475,0.7875,0.123,12,5.2,144.8318976,0.001930197,302.739879,602,39.83333333,96919.7677
640,Exist2,0.7125,0.6975,0.123,12,5.2,126.0795994,0.001930197,279.8990968,640,40.05555556,91176.84755
641,Exist3,0.605,0.5975,0.123,12,5.2,125.2075847,0.001833687,279.0203011,627,38.55555556,90957.94403
642,Exist4,0.655,0.6975,0.123,12,5.2,123.5259971,0.001930197,276.8096063,653,40.27777778,90399.30063
643,Exist5,0.525,0.5975,0.123,12,5.2,120.5800339,0.001881942,273.4537207,650,38.94444444,89557.77621
644,Exist11,1.07,0.7875,0.123,12,5.2,141.0172975,0.001930197,298.0259631,605,40.11111111,95733.88938
645,Exist12,0.625,0.6975,0.123,12,5.2,121.744377,0.001930197,274.664181,660,40.5,89859.86299
646,Exist13,0.5175,0.5975,0.123,12,5.2,120.1456913,0.001881942,272.9340037,652,39,89426.9075
647,Exist14,0.565,0.6975,0.123,12,5.2,118.2784187,0.001978452,270.4781853,673,40.83333333,88806.91502
648,Exist15,0.43,0.5975,0.123,12,5.2,114.4979831,0.001881942,266.1074758,680,39.55555556,87709.83811
649,Exist21,0.9625,0.745,0.123,12,5.2,137.5513393,0.001930197,293.8596443,602,39.77777778,94687.07543
650,Exist22,0.5575,0.6575,0.123,12,5.2,119.6914677,0.001930197,272.2467739,664,40.05555556,89252.41128
651,Exist23,0.4525,0.5675,0.123,12,5.2,117.4349709,0.001881942,269.7083153,662,38.77777778,88616.06579
652,Exist24,0.5,0.6575,0.123,12,5.2,116.2471759,0.001930197,268.1006652,678,40.38888889,88209.40267
653,Exist25,0.375,0.5675,0.123,12,5.2,112.282503,0.001881942,263.4571621,686,39.27777778,87043.93781
654,Exist31,0.9925,0.745,0.123,12,5.2,139.0871005,0.001881942,295.7253557,600,39.66666667,95156.301
655,Exist32,0.5375,0.6575,0.123,12,5.2,118.526063,0.001930197,270.8538075,671,40.16666667,88902.16464
656,Exist33,0.4175,0.5675,0.123,12,5.2,115.0643994,0.001881942,266.8461169,676,39,87895.89611
657,Exist34,0.4725,0.6575,0.123,12,5.2,114.5524629,0.001930197,266.0546336,687,40.55555556,87694.68966
658,Exist35,0.325,0.5675,0.123,12,5.2,109.0875444,0.001930197,259.5666398,699,39.61111111,86065.07762
659,New1,0.2475,0.2775,0.123,12,5.2,118.8578156,0.001688922,272.1644298,528,33.38888889,89242.75657
660,New2,0.155,0.24,0.123,12,5.2,113.8213043,0.001688922,266.2208365,564,33,87748.26345
661,New3,0.1475,0.185,0.123,12,5.2,116.5777221,0.001640667,269.759484,487,32.16666667,88640.13505
662,New7,0.305,0.325,0.123,12,5.2,120.3102888,0.001688922,273.7598453,551,34.16666667,89642.52346
663,New8,0.255,0.2975,0.123,12,5.2,118.2439647,0.001688922,271.3535368,558,33.83333333,89037.86103
664,New9,0.2,0.26,0.123,12,5.2,116.0972961,0.001688922,268.8718088,554,33.22222222,88414.66895
665,New13,0.2525,0.295,0.123,12,5.2,118.2063741,0.001688922,271.3163805,557,33.77777778,89028.523
666,New14,0.21,0.275,0.123,12,5.2,116.0333101,0.001688922,268.7564568,565,33.55555556,88385.16944
667,New15,0.155,0.2475,0.123,12,5.2,113.3487921,0.001688922,265.6247121,577,33.22222222,87598.1073
668,Exist1,1.1475,0.7875,0.0738,12,5.2,128.8633295,0.002509256,282.9684332,652,40.5,91944.65868
669,Exist2,0.7125,0.6975,0.0738,12,5.2,110.3241251,0.002557511,260.6174043,676,40.88888889,86324.0578
670,Exist3,0.605,0.5975,0.0738,12,5.2,109.3065253,0.002461001,259.5766253,666,39.33333333,86064.2752
671,Exist4,0.655,0.6975,0.0738,12,5.2,107.8249061,0.002557511,257.5983774,687,41.16666667,85564.47437
672,Exist5,0.525,0.5975,0.0738,12,5.2,104.7755326,0.002461001,254.0801906,689,39.77777778,84682.07591
673,Exist11,1.07,0.7875,0.0738,12,5.2,125.110351,0.002509256,278.4084619,654,40.83333333,90797.72409
674,Exist12,0.625,0.6975,0.0738,12,5.2,106.0838684,0.002557511,255.4825408,695,41.33333333,85032.30307
675,Exist13,0.5175,0.5975,0.0738,12,5.2,104.350648,0.002461001,253.5725374,693,39.83333333,84554.23903
676,Exist14,0.565,0.6975,0.0738,12,5.2,102.7031283,0.002605766,251.3634321,703,41.72222222,83995.5705
677,Exist15,0.43,0.5975,0.0738,12,5.2,98.83921172,0.002509256,246.9100648,708,40.5,82878.14484
678,Exist21,0.9625,0.745,0.0738,12,5.2,121.6371063,0.002509256,274.2953539,653,40.5,89763.6036
679,Exist22,0.5575,0.6575,0.0738,12,5.2,104.0114641,0.002557511,253.0281421,699,40.88888889,84415.63963
680,Exist23,0.4525,0.5675,0.0738,12,5.2,101.649096,0.002461001,250.3652085,699,39.61111111,83748.52095
681,Exist24,0.5,0.6575,0.0738,12,5.2,100.6536452,0.002557511,248.9589233,707,41.33333333,83392.03974
682,Exist25,0.375,0.5675,0.0738,12,5.2,96.62267,0.002509256,244.2825955,712,40.22222222,82218.07068
683,Exist31,0.9925,0.745,0.0738,12,5.2,123.1443006,0.002509256,276.1084789,652,40.38888889,90219.86803
684,Exist32,0.5375,0.6575,0.0738,12,5.2,102.8743851,0.002557511,251.6452978,701,41.05555556,84067.68209
685,Exist33,0.4175,0.5675,0.0738,12,5.2,99.3353206,0.002461001,247.5708735,703,39.88888889,83045.06684
686,Exist34,0.4725,0.6575,0.0738,12,5.2,99.00158954,0.002605766,246.9643485,711,41.5,82889.91901
687,Exist35,0.325,0.5675,0.0738,12,5.2,93.50602916,0.002509256,240.4866643,715,40.61111111,81263.23764
688,New1,0.2475,0.2775,0.0738,12,5.2,102.4485836,0.002171472,252.171993,622,34,84208.88164
689,New2,0.155,0.24,0.0738,12,5.2,97.411445,0.002171472,246.1825917,654,33.66666667,82703.64046
690,New3,0.1475,0.185,0.0738,12,5.2,99.9843976,0.002123217,249.5295253,589,32.88888889,83547.75561
691,New7,0.305,0.325,0.0738,12,5.2,103.9794228,0.002219727,253.8718152,635,34.83333333,84635.22744
692,New8,0.255,0.2975,0.0738,12,5.2,101.8898881,0.002219727,251.4270674,637,34.44444444,84020.98946
693,New9,0.2,0.26,0.0738,12,5.2,99.69602617,0.002171472,248.9060883,642,33.88888889,83387.84797
694,New13,0.2525,0.295,0.0738,12,5.2,101.8472307,0.002219727,251.3821903,637,34.44444444,84009.71107
695,New14,0.21,0.275,0.0738,12,5.2,99.66760402,0.002171472,248.8114972,649,34.22222222,83363.82082
696,New15,0.155,0.2475,0.0738,12,5.2,96.9661003,0.002171472,245.6106062,658,33.88888889,82559.80559
697,Exist1,1.1475,0.7875,0.063,12,5.2,125.3875273,0.002654021,278.6961803,661,40.66666667,90869.09862
698,Exist2,0.7125,0.6975,0.063,12,5.2,106.9023202,0.002702276,256.4287857,685,41.05555556,85269.34665
699,Exist3,0.605,0.5975,0.063,12,5.2,105.8501698,0.002557511,255.3391388,676,39.5,84997.96206
700,Exist4,0.655,0.6975,0.063,12,5.2,104.4171433,0.002702276,253.4099007,695,41.33333333,84509.37427
701,Exist5,0.525,0.5975,0.063,12,5.2,101.3434976,0.002605766,249.8947738,698,40,83627.82975
702,Exist11,1.07,0.7875,0.063,12,5.2,121.6511002,0.002654021,274.1838281,664,41,89734.30139
703,Exist12,0.625,0.6975,0.063,12,5.2,102.6865286,0.002702276,251.2802234,701,41.55555556,83973.55472
704,Exist13,0.5175,0.5975,0.063,12,5.2,100.9209292,0.002605766,249.3784461,699,40.05555556,83498.06758
705,Exist14,0.565,0.6975,0.063,12,5.2,99.32663472,0.002750531,247.2132642,708,41.94444444,82950.69252
706,Exist15,0.43,0.5975,0.063,12,5.2,95.44360916,0.002654021,242.7222353,712,40.72222222,81823.29232
707,Exist21,0.9625,0.745,0.063,12,5.2,118.1773729,0.002654021,270.0755684,662,40.66666667,88701.90889
708,Exist22,0.5575,0.6575,0.063,12,5.2,100.6101192,0.002702276,248.8600971,702,41.11111111,83365.7593
709,Exist23,0.4525,0.5675,0.063,12,5.2,98.22275505,0.002605766,246.1711059,702,39.83333333,82692.09187
710,Exist24,0.5,0.6575,0.063,12,5.2,97.27271209,0.002702276,244.8161242,712,41.55555556,82348.33428
711,Exist25,0.375,0.5675,0.063,12,5.2,93.22586106,0.002654021,240.0876924,714,40.44444444,81161.52536
712,Exist31,0.9925,0.745,0.063,12,5.2,119.6776668,0.002654021,271.9018641,659,40.55555556,89161.05873
713,Exist32,0.5375,0.6575,0.063,12,5.2,99.48066444,0.002702276,247.4949425,705,41.27777778,83022.16257
714,Exist33,0.4175,0.5675,0.063,12,5.2,95.92393868,0.002605766,243.3775941,708,40.11111111,81989.26926
715,Exist34,0.4725,0.6575,0.063,12,5.2,95.63088652,0.002750531,242.8151457,714,41.72222222,81845.28358
716,Exist35,0.325,0.5675,0.063,12,5.2,90.12828092,0.002654021,236.2788856,717,40.88888889,80203.28661
717,New1,0.2475,0.2775,0.063,12,5.2,98.87549942,0.002267981,247.7918251,640,34.16666667,83106.54035
718,New2,0.155,0.24,0.063,12,5.2,93.83754049,0.002267981,241.791785,668,33.83333333,81598.11591
719,New3,0.1475,0.185,0.063,12,5.2,96.3689456,0.002219727,245.1052694,609,33.05555556,82433.99454
720,New7,0.305,0.325,0.063,12,5.2,100.424579,0.002316236,249.5019341,647,35,83535.30155
721,New8,0.255,0.2975,0.063,12,5.2,98.32920542,0.002267981,247.0573396,658,34.61111111,82920.93225
722,New9,0.2,0.26,0.063,12,5.2,96.12448615,0.002267981,244.4924598,658,34.05555556,82277.01253
723,New13,0.2525,0.295,0.063,12,5.2,98.28548646,0.002267981,247.0180885,656,34.55555556,82910.98283
724,New14,0.21,0.275,0.063,12,5.2,96.10402606,0.002267981,244.4047664,662,34.38888889,82254.29425
725,New15,0.155,0.2475,0.063,12,5.2,93.3991445,0.002267981,241.2275088,672,34.05555556,81455.96378
726,Exist1,1.1475,0.7875,0.15,14,5.2,152.5136956,0.001592413,312.290182,573,39.5,99323.74717
727,Exist2,0.7125,0.6975,0.15,14,5.2,133.6309161,0.001592413,289.2330645,623,39.66666667,93526.62801
728,Exist3,0.605,0.5975,0.15,14,5.2,132.8260722,0.001544158,288.4081839,607,38.16666667,93321.95365
729,Exist4,0.655,0.6975,0.15,14,5.2,131.0460446,0.001592413,286.0877858,637,39.88888889,92735.65497
730,Exist5,0.525,0.5975,0.15,14,5.2,128.144862,0.001544158,282.696674,633,38.55555556,91885.27762
731,Exist11,1.07,0.7875,0.15,14,5.2,148.6683089,0.001592413,307.5791728,576,39.77777778,98138.85411
732,Exist12,0.625,0.6975,0.15,14,5.2,129.2443022,0.001592413,283.8895865,643,40.05555556,92182.61465
733,Exist13,0.5175,0.5975,0.15,14,5.2,127.7049701,0.001544158,282.1605618,638,38.61111111,91750.54325
734,Exist14,0.565,0.6975,0.15,14,5.2,125.7376168,0.001592413,279.6048101,661,40.38888889,91104.41674
735,Exist15,0.43,0.5975,0.15,14,5.2,121.9870992,0.001544158,275.2357471,663,39.16666667,90008.60283
736,Exist21,0.9625,0.745,0.15,14,5.2,145.206211,0.001592413,303.3557599,578,39.44444444,97077.86127
737,Exist22,0.5575,0.6575,0.15,14,5.2,127.1979073,0.001592413,281.4538653,646,39.61111111,91571.06981
738,Exist23,0.4525,0.5675,0.15,14,5.2,124.985226,0.001544158,278.9040015,646,38.38888889,90932.1977
739,Exist24,0.5,0.6575,0.15,14,5.2,123.7108134,0.001592413,277.1925806,664,39.94444444,90498.94561
740,Exist25,0.375,0.5675,0.15,14,5.2,119.7664558,0.001544158,272.6280623,671,38.83333333,89353.50086
741,Exist31,0.9925,0.745,0.15,14,5.2,146.7554354,0.001544158,305.2444691,575,39.33333333,97552.78164
742,Exist32,0.5375,0.6575,0.15,14,5.2,126.0182674,0.001592413,279.9909179,655,39.72222222,91202.98095
743,Exist33,0.4175,0.5675,0.15,14,5.2,122.5854121,0.001544158,276.0167219,657,38.61111111,90205.97944
744,Exist34,0.4725,0.6575,0.15,14,5.2,121.9928898,0.001592413,275.1265998,673,40.11111111,89979.1341
745,Exist35,0.325,0.5675,0.15,14,5.2,116.5286469,0.001544158,268.7219111,684,39.16666667,88370.11838
746,New1,0.2475,0.2775,0.15,14,5.2,126.7001578,0.001351138,281.7251501,497,33.05555556,91648.50487
747,New2,0.155,0.24,0.15,14,5.2,121.6513897,0.001351138,275.7453998,523,32.66666667,90145.68915
748,New3,0.1475,0.185,0.15,14,5.2,124.5018564,0.001351138,279.3811929,460,31.77777778,91061.8053
749,New7,0.305,0.325,0.15,14,5.2,128.1205897,0.001399393,283.3003213,511,33.88888889,92043.69354
750,New8,0.255,0.2975,0.15,14,5.2,126.0594771,0.001351138,280.9022162,516,33.5,91441.09275
751,New9,0.2,0.26,0.15,14,5.2,123.9291187,0.001351138,278.4343174,512,32.94444444,90821.29129
752,New13,0.2525,0.295,0.15,14,5.2,126.0242993,0.001351138,280.8639415,515,33.44444444,91431.64351
753,New14,0.21,0.275,0.15,14,5.2,123.8485812,0.001351138,278.2892234,520,33.22222222,90784.65678
754,New15,0.155,0.2475,0.15,14,5.2,121.1649801,0.001351138,275.1254658,531,32.88888889,89989.46432
755,Exist1,1.1475,0.7875,0.09,14,5.2,132.9436695,0.002316236,288.0560296,641,40.27777778,93225.0439
756,Exist2,0.7125,0.6975,0.09,14,5.2,114.3073762,0.002316236,265.5641078,666,40.61111111,87569.28892
757,Exist3,0.605,0.5975,0.09,14,5.2,113.3255332,0.002267981,264.5740078,660,39.11111111,87322.49762
758,Exist4,0.655,0.6975,0.09,14,5.2,111.7853808,0.002316236,262.5021454,679,40.88888889,86799.16982
759,Exist5,0.525,0.5975,0.09,14,5.2,108.7564191,0.002267981,258.9771801,679,39.55555556,85914.55827
760,Exist11,1.07,0.7875,0.09,14,5.2,129.1694105,0.002316236,283.4301251,643,40.61111111,92061.87883
761,Exist12,0.625,0.6975,0.09,14,5.2,110.0287085,0.002364491,260.3253429,687,41.05555556,86251.59181
762,Exist13,0.5175,0.5975,0.09,14,5.2,108.3283014,0.002267981,258.4664783,681,39.55555556,85786.12508
763,Exist14,0.565,0.6975,0.09,14,5.2,106.616265,0.002364491,256.2098223,701,41.44444444,85216.86495
764,Exist15,0.43,0.5975,0.09,14,5.2,102.7639778,0.002316236,251.7108851,702,40.22222222,84086.88283
765,Exist21,0.9625,0.745,0.09,14,5.2,125.6952489,0.002316236,279.2684557,642,40.27777778,91015.89369
766,Exist22,0.5575,0.6575,0.09,14,5.2,107.9558217,0.002316236,257.9024859,692,40.66666667,85643.19504
767,Exist23,0.4525,0.5675,0.09,14,5.2,105.617195,0.002267981,255.2274431,693,39.33333333,84972.01402
768,Exist24,0.5,0.6575,0.09,14,5.2,104.5659132,0.002364491,253.7731246,702,41.05555556,84604.81994
